layer,head,query_count,mean_full_norm,mean_top90_norm,mean_tail10_norm,mean_top90_cond_norm,mean_tail10_cond_norm,mean_top90_mass,mean_tail10_mass,mean_top90_token_count,mean_tail10_token_count,cos_full_top90,cos_full_tail10,cos_top90_tail10,cos_full_top90_cond,cos_full_tail10_cond,cos_top90_cond_tail10_cond,mean_l2_full_minus_top90,mean_l2_full_minus_tail10,mean_reconstruction_error
3,6,5000,0.6531089056968689,0.6517683968544007,0.1429597108602524,0.7051988938331604,2.070929671669006,0.9295895469665527,0.07040163812637329,6.4074,7494.0926,0.9109387629508973,0.09189580771923066,-0.2372713932275772,0.9109387828826905,0.09189580571651458,-0.23727140398025512,0.14295576655864717,0.6517695615768433,9.060914542351384e-06
3,7,5000,0.9497092226028442,0.9002755140304566,0.17188000087738037,0.9877954023361206,2.0134315338134767,0.9138309707641602,0.08614925992488862,6.2986,7494.2014,0.9279503779411316,0.419886443901062,0.1345705400943756,0.9279503825187683,0.4198864446640015,0.13457054046392442,0.17187717411518097,0.900275074005127,6.20441862847656e-06
3,8,5000,0.7251962536811829,0.717422700214386,0.12296652710437775,0.7689221342086792,1.9385854682922363,0.9362687149047851,0.06374031311869621,3.7202,7496.7798,0.9349631053924561,0.10455425978899002,-0.15042933392524718,0.9349630808830262,0.10455426272153855,-0.1504293179512024,0.12295973243713379,0.717426605129242,1.0040983856015374e-05
3,9,5000,0.4731797339200974,0.4866753680229187,0.09013615508079528,0.5188316164970398,1.7088970825195313,0.9472162551879882,0.05281008199453354,4.0752,7496.4248,0.9462356610298157,-0.18832914528846742,-0.4146494927406311,0.9462356182098388,-0.18832914514541627,-0.41464947023391724,0.09012781256437302,0.4866842291355133,1.2991413014242425e-05
3,10,5000,0.8474842762947082,0.8072647998809814,0.09295559202432632,0.8933818488121033,0.9631389154434205,0.9029213262557984,0.09710284526348115,146.7224,7353.7776,0.9833600339889527,0.4801830816268921,0.34804284596443175,0.9833600324630737,0.480183083152771,0.34804284691810605,0.09294332740306854,0.8072538135528564,1.9363617323688232e-05
3,11,5000,0.745839755153656,0.7076591382026672,0.08641816046237946,0.7850470965385437,0.8893805854797363,0.9022806379318238,0.09771208765506745,472.8324,7027.6676,0.9855624093055725,0.489417897605896,0.36626654295921324,0.9855624062538147,0.4894178990364075,0.36626654257774355,0.08640638718605041,0.7076507037639618,1.747865321522113e-05
3,12,5000,0.6489357033729554,0.601267767238617,0.08145149899721145,0.6677076064109803,0.8263006237983703,0.9009199455261231,0.09907847809791565,874.2008,6626.2992,0.9891283269882202,0.63706654920578,0.5362111437320709,0.9891283285140992,0.6370665554046631,0.5362111438274384,0.08145087032318116,0.6012649387359619,6.612753574881936e-06
3,13,5000,0.8676093209266662,0.8149384984970093,0.08513121045827865,0.9051728122711181,0.858819524860382,0.9006681385993958,0.09932383420467376,588.0772,6912.4228,0.9920277802467347,0.659051027584076,0.5783860662460327,0.9920277863502502,0.6590510290145875,0.5783860685348511,0.08512866561412812,0.8149339827537536,7.581572982599028e-06
3,14,5000,0.8301052881240845,0.8014795561790466,0.07325436211824417,0.8897046975135803,0.7447732706069946,0.9011150640487671,0.09890149031877518,203.9668,7296.5332,0.9946010231018066,0.4369117845535278,0.3514965221405029,0.9946010414123535,0.4369117883682251,0.3514965250015259,0.0732555267572403,0.8014736021995544,1.2465058048837818e-05
3,15,5000,0.8365242115974426,0.8081126257896424,0.072417140853405,0.8967415016174316,0.7379665110588074,0.9012748336791992,0.09871263899803162,119.4986,7381.0014,0.9949998600006104,0.4413139935493469,0.3587748295783997,0.9949998598098755,0.4413139901638031,0.3587748318195343,0.07241805981397628,0.808108251953125,1.0636494067148306e-05
