benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_4096,niah_single_2,recent_plus_span_top2_b1_a0,1,1,0.05,1.0,3649,0.9655993649113522,4.7634213119745255,1.0076815764600657
ruler_4096,niah_single_2,recent_plus_span_top3_b0_a0,1,1,0.05,1.0,3649,0.9655993649113522,5.282749386038631,0.9086200283662035
ruler_4096,vt,full_raw,1,1,0.0625,1.0,3855,1.0,4.853168855886906,1.0
ruler_4096,vt,recent_plus_full_old_raw,1,1,0.0625,1.0,3862,1.0018158236057069,4.859150805044919,0.998768931157312
ruler_4096,vt,recent_plus_kv_safe_rule_v0,1,1,0.0625,1.0,3862,1.0018158236057069,4.851440761238337,1.0003562023600034
ruler_4096,vt,recent_plus_prefix_to_farthest_top2,1,1,0.07692307692307693,1.0,2637,0.6840466926070039,4.423663048073649,1.0970927946241953
ruler_4096,vt,recent_plus_prefix_to_farthest_top3,1,1,0.07692307692307693,1.0,2637,0.6840466926070039,4.416145544033498,1.0989603507166688
ruler_4096,vt,recent_plus_retrieval_raw_k2,1,1,0.07692307692307693,1.0,2960,0.767833981841764,4.539287596009672,1.0691476918433538
ruler_4096,vt,recent_plus_retrieval_raw_k3,1,1,0.07692307692307693,1.0,2960,0.767833981841764,4.56157365674153,1.0639242553311463
ruler_4096,vt,recent_plus_span_top2_b0_a0,1,1,0.07142857142857142,1.0,2637,0.6840466926070039,4.423126303590834,1.0972259263650124
ruler_4096,vt,recent_plus_span_top2_b1_a0,1,1,0.07142857142857142,1.0,2637,0.6840466926070039,4.422062864061445,1.0974897926777802
ruler_4096,vt,recent_plus_span_top3_b0_a0,1,1,0.07142857142857142,1.0,2637,0.6840466926070039,4.417126778047532,1.0987162243127002
ruler_8192,cwe,full_raw,1,1,0.0909090909090909,1.0,10965,1.0,7.427829310763627,1.0
ruler_8192,cwe,recent_plus_full_old_raw,1,1,0.0909090909090909,1.0,10973,1.0007295941632468,7.43723409762606,0.9987354456322096
ruler_8192,cwe,recent_plus_kv_safe_rule_v0,1,1,0.0909090909090909,1.0,10973,1.0007295941632468,7.4752797479741275,0.9936523529807216
ruler_8192,cwe,recent_plus_prefix_to_farthest_top2,1,1,0.08333333333333333,1.0,2614,0.23839489284085727,4.449177084024996,1.6694838552130549
ruler_8192,cwe,recent_plus_prefix_to_farthest_top3,1,1,0.08695652173913045,1.0,3646,0.3325125398996808,4.774039409123361,1.5558793453964326
ruler_8192,cwe,recent_plus_retrieval_raw_k2,1,1,0.08695652173913045,1.0,3696,0.33707250341997264,4.778879332356155,1.5543035917379917
ruler_8192,cwe,recent_plus_retrieval_raw_k3,1,1,0.08333333333333333,1.0,4727,0.4310989512083903,5.136616178322583,1.4460549616516731
ruler_8192,cwe,recent_plus_span_top2_b0_a0,1,1,0.08333333333333333,1.0,2614,0.23839489284085727,4.4553375551477075,1.6671754314510907
ruler_8192,cwe,recent_plus_span_top2_b1_a0,1,1,0.08333333333333333,1.0,2614,0.23839489284085727,4.441342247184366,1.6724289409294173
ruler_8192,cwe,recent_plus_span_top3_b0_a0,1,1,0.08695652173913045,1.0,3646,0.3325125398996808,4.7720876429229975,1.5565156942955758
ruler_8192,fwe,full_raw,1,1,0.06451612903225806,1.0,7921,1.0,6.2945099039934576,1.0
ruler_8192,fwe,recent_plus_full_old_raw,1,1,0.11764705882352941,1.0,7928,1.0008837268021715,6.331108810380101,0.9942191948546772
ruler_8192,fwe,recent_plus_kv_safe_rule_v0,1,1,0.11764705882352941,1.0,7928,1.0008837268021715,7.466437612194568,0.8430405811886704
ruler_8192,fwe,recent_plus_prefix_to_farthest_top2,1,1,0.0689655172413793,1.0,1582,0.1997222572907461,4.099620719905943,1.535388352739585
ruler_8192,fwe,recent_plus_prefix_to_farthest_top3,1,1,0.0689655172413793,1.0,1582,0.1997222572907461,4.143306669779122,1.5191996165538515
ruler_8192,fwe,recent_plus_retrieval_raw_k2,1,1,0.10526315789473684,1.0,2386,0.3012245928544376,4.412244580686092,1.426600404598305
ruler_8192,fwe,recent_plus_retrieval_raw_k3,1,1,0.10526315789473684,1.0,2386,0.3012245928544376,4.3455559918656945,1.448493568090239
ruler_8192,fwe,recent_plus_span_top2_b0_a0,1,1,0.125,1.0,1582,0.1997222572907461,4.103132529184222,1.5340742369939782
