benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_4096,niah_multikey_1,recent_plus_retrieval_raw_k2,1,1,0.05128205128205127,1.0,3094,0.8059390466267257,4.55500442488119,1.0517286920954103
ruler_4096,niah_multikey_1,recent_plus_span_top3_b0_a0,1,1,0.05128205128205127,1.0,2845,0.7410784058348528,4.4700606018304825,1.0717145186593995
ruler_4096,niah_multikey_1,recent_plus_summary1_4,1,0,0.0,0.0,1377,0.3586871581140922,4.0103136552497745,1.1945770974791063
ruler_4096,niah_multikey_1,router_safe,1,1,0.05128205128205127,1.0,2845,0.7410784058348528,4.465580407995731,1.0727897403193911
ruler_4096,niah_multiquery,full_raw,1,1,0.19999999999999998,1.0,3866,1.0,4.84422776196152,1.0
ruler_4096,niah_multiquery,recent_plus_retrieval_raw_k2,1,1,0.19999999999999998,1.0,3133,0.8103983445421624,4.558967595919967,1.062571220356303
ruler_4096,niah_multiquery,recent_plus_span_top3_b0_a0,1,1,0.13333333333333333,1.0,2642,0.6833936885669943,4.425695198122412,1.0945687728374671
ruler_4096,niah_multiquery,recent_plus_summary1_4,1,1,0.16666666666666669,1.0,1390,0.3595447490946715,4.016744592692703,1.2060084105855726
ruler_4096,niah_multiquery,router_safe,1,1,0.13333333333333333,1.0,2642,0.6833936885669943,4.411053115036339,1.098202092704026
ruler_4096,niah_multivalue,full_raw,1,1,0.16666666666666669,1.0,3837,1.0,4.79244942497462,1.0
ruler_4096,niah_multivalue,recent_plus_retrieval_raw_k2,1,1,0.16666666666666669,1.0,3091,0.8055772739119104,4.556854005903006,1.0517013313936372
ruler_4096,niah_multivalue,recent_plus_span_top3_b0_a0,1,1,0.16666666666666669,1.0,2613,0.6810007818608288,4.409429818857461,1.0868637492491953
ruler_4096,niah_multivalue,recent_plus_summary1_4,1,1,0.052631578947368425,1.0,1381,0.3599166015115976,4.015411000233144,1.1935140449374573
