step,loss,tokens,model
27470,3.4259,3600547840,old_baseline_4e_top1
27480,3.367,3601858560,old_baseline_4e_top1
27490,3.4682,3603169280,old_baseline_4e_top1
27500,3.4,3604480000,old_baseline_4e_top1
27510,3.4247,3605790720,old_baseline_4e_top1
27520,3.432,3607101440,old_baseline_4e_top1
27530,3.4078,3608412160,old_baseline_4e_top1
27540,3.403,3609722880,old_baseline_4e_top1
27550,3.3764,3611033600,old_baseline_4e_top1
27560,3.3769,3612344320,old_baseline_4e_top1
27570,3.4108,3613655040,old_baseline_4e_top1
27580,3.3353,3614965760,old_baseline_4e_top1
27590,3.4436,3616276480,old_baseline_4e_top1
27600,3.4375,3617587200,old_baseline_4e_top1
27610,3.4071,3618897920,old_baseline_4e_top1
27620,3.462,3620208640,old_baseline_4e_top1
27630,3.4271,3621519360,old_baseline_4e_top1
27640,3.3717,3622830080,old_baseline_4e_top1
27650,3.4506,3624140800,old_baseline_4e_top1
27660,3.3801,3625451520,old_baseline_4e_top1
27670,3.4202,3626762240,old_baseline_4e_top1
27680,3.4544,3628072960,old_baseline_4e_top1
27690,3.3887,3629383680,old_baseline_4e_top1
27700,3.3753,3630694400,old_baseline_4e_top1
27710,3.3975,3632005120,old_baseline_4e_top1
27720,3.3302,3633315840,old_baseline_4e_top1
27730,3.483,3634626560,old_baseline_4e_top1
27740,3.3663,3635937280,old_baseline_4e_top1
27750,3.3715,3637248000,old_baseline_4e_top1
27760,3.4183,3638558720,old_baseline_4e_top1
27770,3.4439,3639869440,old_baseline_4e_top1
27780,3.438,3641180160,old_baseline_4e_top1
27790,3.4704,3642490880,old_baseline_4e_top1
27800,3.4348,3643801600,old_baseline_4e_top1
27810,3.3971,3645112320,old_baseline_4e_top1
27820,3.4603,3646423040,old_baseline_4e_top1
27830,3.4582,3647733760,old_baseline_4e_top1
27840,3.413,3649044480,old_baseline_4e_top1
27850,3.3243,3650355200,old_baseline_4e_top1
27860,3.3562,3651665920,old_baseline_4e_top1
27870,3.4048,3652976640,old_baseline_4e_top1
27880,3.4184,3654287360,old_baseline_4e_top1
27890,3.4093,3655598080,old_baseline_4e_top1
27900,3.4406,3656908800,old_baseline_4e_top1
27910,3.3665,3658219520,old_baseline_4e_top1
27920,3.3472,3659530240,old_baseline_4e_top1
27930,3.3286,3660840960,old_baseline_4e_top1
27940,3.4212,3662151680,old_baseline_4e_top1
27950,3.3535,3663462400,old_baseline_4e_top1
27960,3.3917,3664773120,old_baseline_4e_top1
27970,3.456,3666083840,old_baseline_4e_top1
27980,3.3222,3667394560,old_baseline_4e_top1
27990,3.4636,3668705280,old_baseline_4e_top1
28000,3.4256,3670016000,old_baseline_4e_top1
28010,3.4253,3671326720,old_baseline_4e_top1
28020,3.4288,3672637440,old_baseline_4e_top1
28030,3.4064,3673948160,old_baseline_4e_top1
28040,3.3989,3675258880,old_baseline_4e_top1
28050,3.4278,3676569600,old_baseline_4e_top1
28060,3.3442,3677880320,old_baseline_4e_top1
28070,3.4472,3679191040,old_baseline_4e_top1
28080,3.4801,3680501760,old_baseline_4e_top1
28090,3.3579,3681812480,old_baseline_4e_top1
28100,3.3605,3683123200,old_baseline_4e_top1
28110,3.3667,3684433920,old_baseline_4e_top1
28120,3.3887,3685744640,old_baseline_4e_top1
28130,3.3604,3687055360,old_baseline_4e_top1
28140,3.4461,3688366080,old_baseline_4e_top1
28150,3.3879,3689676800,old_baseline_4e_top1
28160,3.4416,3690987520,old_baseline_4e_top1
28170,3.4465,3692298240,old_baseline_4e_top1
28180,3.3999,3693608960,old_baseline_4e_top1
28190,3.469,3694919680,old_baseline_4e_top1
28200,3.4041,3696230400,old_baseline_4e_top1
28210,3.415,3697541120,old_baseline_4e_top1
28220,3.3497,3698851840,old_baseline_4e_top1
28230,3.4225,3700162560,old_baseline_4e_top1
28240,3.3856,3701473280,old_baseline_4e_top1
28250,3.3379,3702784000,old_baseline_4e_top1
28260,3.4241,3704094720,old_baseline_4e_top1
28270,3.464,3705405440,old_baseline_4e_top1
28280,3.3735,3706716160,old_baseline_4e_top1
28290,3.4056,3708026880,old_baseline_4e_top1
28300,3.4054,3709337600,old_baseline_4e_top1
28310,3.4381,3710648320,old_baseline_4e_top1
28320,3.313,3711959040,old_baseline_4e_top1
28330,3.4127,3713269760,old_baseline_4e_top1
28340,3.4356,3714580480,old_baseline_4e_top1
28350,3.3826,3715891200,old_baseline_4e_top1
28360,3.3378,3717201920,old_baseline_4e_top1
28370,3.3914,3718512640,old_baseline_4e_top1
28380,3.4073,3719823360,old_baseline_4e_top1
28390,3.4175,3721134080,old_baseline_4e_top1
28400,3.3565,3722444800,old_baseline_4e_top1
28410,3.3834,3723755520,old_baseline_4e_top1
28420,3.4188,3725066240,old_baseline_4e_top1
28430,3.4434,3726376960,old_baseline_4e_top1
28440,3.4287,3727687680,old_baseline_4e_top1
28450,3.4286,3728998400,old_baseline_4e_top1
28460,3.354,3730309120,old_baseline_4e_top1
28470,3.4259,3731619840,old_baseline_4e_top1
28480,3.4244,3732930560,old_baseline_4e_top1
28490,3.3656,3734241280,old_baseline_4e_top1
28500,3.3954,3735552000,old_baseline_4e_top1
28510,3.3694,3736862720,old_baseline_4e_top1
28520,3.458,3738173440,old_baseline_4e_top1
28530,3.4336,3739484160,old_baseline_4e_top1
28540,3.4569,3740794880,old_baseline_4e_top1
28550,3.4022,3742105600,old_baseline_4e_top1
28560,3.4786,3743416320,old_baseline_4e_top1
28570,3.3256,3744727040,old_baseline_4e_top1
28580,3.405,3746037760,old_baseline_4e_top1
28590,3.4929,3747348480,old_baseline_4e_top1
28600,3.4013,3748659200,old_baseline_4e_top1
28610,3.3589,3749969920,old_baseline_4e_top1
28620,3.3468,3751280640,old_baseline_4e_top1
28630,3.4379,3752591360,old_baseline_4e_top1
28640,3.3275,3753902080,old_baseline_4e_top1
28650,3.4513,3755212800,old_baseline_4e_top1
28660,3.4049,3756523520,old_baseline_4e_top1
28670,3.3765,3757834240,old_baseline_4e_top1
28680,3.4204,3759144960,old_baseline_4e_top1
28690,3.3426,3760455680,old_baseline_4e_top1
28700,3.3756,3761766400,old_baseline_4e_top1
28710,3.4576,3763077120,old_baseline_4e_top1
28720,3.4286,3764387840,old_baseline_4e_top1
28730,3.4283,3765698560,old_baseline_4e_top1
28740,3.461,3767009280,old_baseline_4e_top1
28750,3.3877,3768320000,old_baseline_4e_top1
28760,3.4054,3769630720,old_baseline_4e_top1
28770,3.4189,3770941440,old_baseline_4e_top1
28780,3.4725,3772252160,old_baseline_4e_top1
28790,3.3751,3773562880,old_baseline_4e_top1
28800,3.3406,3774873600,old_baseline_4e_top1
28810,3.3409,3776184320,old_baseline_4e_top1
28820,3.3988,3777495040,old_baseline_4e_top1
28830,3.3859,3778805760,old_baseline_4e_top1
28840,3.3959,3780116480,old_baseline_4e_top1
28850,3.4064,3781427200,old_baseline_4e_top1
28860,3.4355,3782737920,old_baseline_4e_top1
28870,3.389,3784048640,old_baseline_4e_top1
28880,3.3956,3785359360,old_baseline_4e_top1
28890,3.4291,3786670080,old_baseline_4e_top1
28900,3.4823,3787980800,old_baseline_4e_top1
28910,3.3503,3789291520,old_baseline_4e_top1
28920,3.4804,3790602240,old_baseline_4e_top1
28930,3.3854,3791912960,old_baseline_4e_top1
28940,3.4485,3793223680,old_baseline_4e_top1
28950,3.3255,3794534400,old_baseline_4e_top1
28960,3.4487,3795845120,old_baseline_4e_top1
28970,3.3788,3797155840,old_baseline_4e_top1
28980,3.4482,3798466560,old_baseline_4e_top1
28990,3.3641,3799777280,old_baseline_4e_top1
29000,3.3665,3801088000,old_baseline_4e_top1
29010,3.4157,3802398720,old_baseline_4e_top1
29020,3.4448,3803709440,old_baseline_4e_top1
29030,3.3864,3805020160,old_baseline_4e_top1
29040,3.4323,3806330880,old_baseline_4e_top1
29050,3.4561,3807641600,old_baseline_4e_top1
29060,3.4487,3808952320,old_baseline_4e_top1
29070,3.3532,3810263040,old_baseline_4e_top1
29080,3.4266,3811573760,old_baseline_4e_top1
29090,3.3968,3812884480,old_baseline_4e_top1
29100,3.457,3814195200,old_baseline_4e_top1
29110,3.4667,3815505920,old_baseline_4e_top1
29120,3.43,3816816640,old_baseline_4e_top1
29130,3.346,3818127360,old_baseline_4e_top1
29140,3.3495,3819438080,old_baseline_4e_top1
29150,3.4261,3820748800,old_baseline_4e_top1
29160,3.4235,3822059520,old_baseline_4e_top1
29170,3.3645,3823370240,old_baseline_4e_top1
29180,3.414,3824680960,old_baseline_4e_top1
29190,3.449,3825991680,old_baseline_4e_top1
29200,3.396,3827302400,old_baseline_4e_top1
29210,3.4413,3828613120,old_baseline_4e_top1
29220,3.3256,3829923840,old_baseline_4e_top1
29230,3.399,3831234560,old_baseline_4e_top1
29240,3.4644,3832545280,old_baseline_4e_top1
29250,3.3881,3833856000,old_baseline_4e_top1
29260,3.367,3835166720,old_baseline_4e_top1
29270,3.4376,3836477440,old_baseline_4e_top1
29280,3.3217,3837788160,old_baseline_4e_top1
29290,3.4062,3839098880,old_baseline_4e_top1
29300,3.3971,3840409600,old_baseline_4e_top1
29310,3.4441,3841720320,old_baseline_4e_top1
29320,3.3945,3843031040,old_baseline_4e_top1
29330,3.4287,3844341760,old_baseline_4e_top1
29340,3.3698,3845652480,old_baseline_4e_top1
29350,3.3551,3846963200,old_baseline_4e_top1
29360,3.2793,3848273920,old_baseline_4e_top1
29370,3.4171,3849584640,old_baseline_4e_top1
29380,3.3732,3850895360,old_baseline_4e_top1
29390,3.4136,3852206080,old_baseline_4e_top1
29400,3.3962,3853516800,old_baseline_4e_top1
29410,3.4111,3854827520,old_baseline_4e_top1
29420,3.4059,3856138240,old_baseline_4e_top1
29430,3.3979,3857448960,old_baseline_4e_top1
29440,3.3177,3858759680,old_baseline_4e_top1
29450,3.4399,3860070400,old_baseline_4e_top1
29460,3.3444,3861381120,old_baseline_4e_top1
29470,3.3812,3862691840,old_baseline_4e_top1
29480,3.3789,3864002560,old_baseline_4e_top1
29490,3.4257,3865313280,old_baseline_4e_top1
29500,3.4313,3866624000,old_baseline_4e_top1
29510,3.4651,3867934720,old_baseline_4e_top1
29520,3.3969,3869245440,old_baseline_4e_top1
29530,3.3326,3870556160,old_baseline_4e_top1
29540,3.4263,3871866880,old_baseline_4e_top1
29550,3.3769,3873177600,old_baseline_4e_top1
29560,3.4132,3874488320,old_baseline_4e_top1
29570,3.4219,3875799040,old_baseline_4e_top1
29580,3.4756,3877109760,old_baseline_4e_top1
29590,3.3993,3878420480,old_baseline_4e_top1
29600,3.4676,3879731200,old_baseline_4e_top1
29610,3.3609,3881041920,old_baseline_4e_top1
29620,3.3756,3882352640,old_baseline_4e_top1
29630,3.3356,3883663360,old_baseline_4e_top1
29640,3.3981,3884974080,old_baseline_4e_top1
29650,3.3537,3886284800,old_baseline_4e_top1
29660,3.3141,3887595520,old_baseline_4e_top1
29670,3.4042,3888906240,old_baseline_4e_top1
29680,3.4367,3890216960,old_baseline_4e_top1
29690,3.3657,3891527680,old_baseline_4e_top1
29700,3.3959,3892838400,old_baseline_4e_top1
29710,3.3935,3894149120,old_baseline_4e_top1
29720,3.4632,3895459840,old_baseline_4e_top1
29730,3.4041,3896770560,old_baseline_4e_top1
29740,3.3415,3898081280,old_baseline_4e_top1
29750,3.3733,3899392000,old_baseline_4e_top1
29760,3.3718,3900702720,old_baseline_4e_top1
29770,3.442,3902013440,old_baseline_4e_top1
29780,3.3328,3903324160,old_baseline_4e_top1
29790,3.4597,3904634880,old_baseline_4e_top1
29800,3.3841,3905945600,old_baseline_4e_top1
29810,3.3859,3907256320,old_baseline_4e_top1
29820,3.3919,3908567040,old_baseline_4e_top1
29830,3.4221,3909877760,old_baseline_4e_top1
29840,3.3726,3911188480,old_baseline_4e_top1
29850,3.4796,3912499200,old_baseline_4e_top1
29860,3.417,3913809920,old_baseline_4e_top1
29870,3.3804,3915120640,old_baseline_4e_top1
29880,3.3759,3916431360,old_baseline_4e_top1
29890,3.4201,3917742080,old_baseline_4e_top1
29900,3.4212,3919052800,old_baseline_4e_top1
29910,3.5045,3920363520,old_baseline_4e_top1
29920,3.4188,3921674240,old_baseline_4e_top1
29930,3.3776,3922984960,old_baseline_4e_top1
29940,3.3858,3924295680,old_baseline_4e_top1
29950,3.3778,3925606400,old_baseline_4e_top1
29960,3.354,3926917120,old_baseline_4e_top1
29970,3.3271,3928227840,old_baseline_4e_top1
29980,3.3508,3929538560,old_baseline_4e_top1
29990,3.363,3930849280,old_baseline_4e_top1
30000,3.4076,3932160000,old_baseline_4e_top1
30010,3.3901,3933470720,old_baseline_4e_top1
30020,3.39,3934781440,old_baseline_4e_top1
30030,3.3609,3936092160,old_baseline_4e_top1
30040,3.3448,3937402880,old_baseline_4e_top1
30050,3.4344,3938713600,old_baseline_4e_top1
30060,3.4169,3940024320,old_baseline_4e_top1
30070,3.3609,3941335040,old_baseline_4e_top1
30080,3.3883,3942645760,old_baseline_4e_top1
30090,3.3582,3943956480,old_baseline_4e_top1
30100,3.4093,3945267200,old_baseline_4e_top1
30110,3.3379,3946577920,old_baseline_4e_top1
30120,3.4714,3947888640,old_baseline_4e_top1
30130,3.453,3949199360,old_baseline_4e_top1
30140,3.4053,3950510080,old_baseline_4e_top1
30150,3.3344,3951820800,old_baseline_4e_top1
30160,3.4094,3953131520,old_baseline_4e_top1
30170,3.4521,3954442240,old_baseline_4e_top1
30180,3.5342,3955752960,old_baseline_4e_top1
30190,3.3778,3957063680,old_baseline_4e_top1
30200,3.4429,3958374400,old_baseline_4e_top1
30210,3.4528,3959685120,old_baseline_4e_top1
30220,3.3594,3960995840,old_baseline_4e_top1
30230,3.4421,3962306560,old_baseline_4e_top1
30240,3.4269,3963617280,old_baseline_4e_top1
30250,3.3658,3964928000,old_baseline_4e_top1
30260,3.4117,3966238720,old_baseline_4e_top1
30270,3.3596,3967549440,old_baseline_4e_top1
30280,3.3498,3968860160,old_baseline_4e_top1
30290,3.4563,3970170880,old_baseline_4e_top1
30300,3.3825,3971481600,old_baseline_4e_top1
30310,3.3696,3972792320,old_baseline_4e_top1
30320,3.2955,3974103040,old_baseline_4e_top1
30330,3.4493,3975413760,old_baseline_4e_top1
30340,3.3844,3976724480,old_baseline_4e_top1
30350,3.3859,3978035200,old_baseline_4e_top1
30360,3.4993,3979345920,old_baseline_4e_top1
30370,3.3636,3980656640,old_baseline_4e_top1
30380,3.3548,3981967360,old_baseline_4e_top1
30390,3.3648,3983278080,old_baseline_4e_top1
30400,3.4365,3984588800,old_baseline_4e_top1
30410,3.4029,3985899520,old_baseline_4e_top1
30420,3.4631,3987210240,old_baseline_4e_top1
30430,3.3393,3988520960,old_baseline_4e_top1
30440,3.4602,3989831680,old_baseline_4e_top1
30450,3.3226,3991142400,old_baseline_4e_top1
30460,3.3607,3992453120,old_baseline_4e_top1
30470,3.4045,3993763840,old_baseline_4e_top1
30480,3.3996,3995074560,old_baseline_4e_top1
30490,3.3792,3996385280,old_baseline_4e_top1
30500,3.4341,3997696000,old_baseline_4e_top1
30510,3.3239,3999006720,old_baseline_4e_top1
30520,3.3935,4000317440,old_baseline_4e_top1
30530,3.3996,4001628160,old_baseline_4e_top1
30540,3.4565,4002938880,old_baseline_4e_top1
30550,3.3599,4004249600,old_baseline_4e_top1
30560,3.2958,4005560320,old_baseline_4e_top1
30570,3.4263,4006871040,old_baseline_4e_top1
30580,3.4038,4008181760,old_baseline_4e_top1
30590,3.361,4009492480,old_baseline_4e_top1
30600,3.3593,4010803200,old_baseline_4e_top1
30610,3.4007,4012113920,old_baseline_4e_top1
30620,3.3805,4013424640,old_baseline_4e_top1
30630,3.3548,4014735360,old_baseline_4e_top1
30640,3.39,4016046080,old_baseline_4e_top1
30650,3.4115,4017356800,old_baseline_4e_top1
30660,3.4181,4018667520,old_baseline_4e_top1
30670,3.4881,4019978240,old_baseline_4e_top1
30680,3.4262,4021288960,old_baseline_4e_top1
30690,3.4252,4022599680,old_baseline_4e_top1
30700,3.4139,4023910400,old_baseline_4e_top1
30710,3.3487,4025221120,old_baseline_4e_top1
30720,3.4656,4026531840,old_baseline_4e_top1
30730,3.4146,4027842560,old_baseline_4e_top1
30740,3.31,4029153280,old_baseline_4e_top1
30750,3.4167,4030464000,old_baseline_4e_top1
30760,3.3777,4031774720,old_baseline_4e_top1
30770,3.4287,4033085440,old_baseline_4e_top1
30780,3.3789,4034396160,old_baseline_4e_top1
30790,3.3969,4035706880,old_baseline_4e_top1
30800,3.3362,4037017600,old_baseline_4e_top1
30810,3.3998,4038328320,old_baseline_4e_top1
30820,3.2829,4039639040,old_baseline_4e_top1
30830,3.4045,4040949760,old_baseline_4e_top1
30840,3.4046,4042260480,old_baseline_4e_top1
30850,3.4087,4043571200,old_baseline_4e_top1
30860,3.3999,4044881920,old_baseline_4e_top1
30870,3.3135,4046192640,old_baseline_4e_top1
30880,3.4407,4047503360,old_baseline_4e_top1
30890,3.3811,4048814080,old_baseline_4e_top1
30900,3.4387,4050124800,old_baseline_4e_top1
30910,3.3753,4051435520,old_baseline_4e_top1
30920,3.503,4052746240,old_baseline_4e_top1
30930,3.3593,4054056960,old_baseline_4e_top1
30940,3.4039,4055367680,old_baseline_4e_top1
30950,3.428,4056678400,old_baseline_4e_top1
30960,3.3919,4057989120,old_baseline_4e_top1
30970,3.3756,4059299840,old_baseline_4e_top1
30980,3.3813,4060610560,old_baseline_4e_top1
30990,3.371,4061921280,old_baseline_4e_top1
31000,3.414,4063232000,old_baseline_4e_top1
31010,3.421,4064542720,old_baseline_4e_top1
31020,3.3518,4065853440,old_baseline_4e_top1
31030,3.3208,4067164160,old_baseline_4e_top1
31040,3.4776,4068474880,old_baseline_4e_top1
31050,3.3368,4069785600,old_baseline_4e_top1
31060,3.3828,4071096320,old_baseline_4e_top1
31070,3.4597,4072407040,old_baseline_4e_top1
31080,3.339,4073717760,old_baseline_4e_top1
31090,3.3141,4075028480,old_baseline_4e_top1
31100,3.4044,4076339200,old_baseline_4e_top1
31110,3.3958,4077649920,old_baseline_4e_top1
31120,3.4884,4078960640,old_baseline_4e_top1
31130,3.37,4080271360,old_baseline_4e_top1
31140,3.2525,4081582080,old_baseline_4e_top1
31150,3.3516,4082892800,old_baseline_4e_top1
31160,3.3965,4084203520,old_baseline_4e_top1
31170,3.3426,4085514240,old_baseline_4e_top1
31180,3.45,4086824960,old_baseline_4e_top1
31190,3.3894,4088135680,old_baseline_4e_top1
31200,3.4332,4089446400,old_baseline_4e_top1
31210,3.3946,4090757120,old_baseline_4e_top1
31220,3.3009,4092067840,old_baseline_4e_top1
31230,3.3922,4093378560,old_baseline_4e_top1
31240,3.3808,4094689280,old_baseline_4e_top1
31250,3.4908,4096000000,old_baseline_4e_top1
31260,3.3798,4097310720,old_baseline_4e_top1
31270,3.4748,4098621440,old_baseline_4e_top1
31280,3.3464,4099932160,old_baseline_4e_top1
31290,3.3315,4101242880,old_baseline_4e_top1
31300,3.407,4102553600,old_baseline_4e_top1
31310,3.3117,4103864320,old_baseline_4e_top1
31320,3.3545,4105175040,old_baseline_4e_top1
31330,3.4105,4106485760,old_baseline_4e_top1
31340,3.4122,4107796480,old_baseline_4e_top1
31350,3.4713,4109107200,old_baseline_4e_top1
31360,3.443,4110417920,old_baseline_4e_top1
31370,3.3398,4111728640,old_baseline_4e_top1
31380,3.3672,4113039360,old_baseline_4e_top1
31390,3.4197,4114350080,old_baseline_4e_top1
31400,3.3508,4115660800,old_baseline_4e_top1
31410,3.3372,4116971520,old_baseline_4e_top1
31420,3.3892,4118282240,old_baseline_4e_top1
31430,3.4108,4119592960,old_baseline_4e_top1
31440,3.4003,4120903680,old_baseline_4e_top1
31450,3.3332,4122214400,old_baseline_4e_top1
31460,3.398,4123525120,old_baseline_4e_top1
31470,3.4523,4124835840,old_baseline_4e_top1
31480,3.3681,4126146560,old_baseline_4e_top1
31490,3.3824,4127457280,old_baseline_4e_top1
31500,3.42,4128768000,old_baseline_4e_top1
31510,3.3619,4130078720,old_baseline_4e_top1
31520,3.3872,4131389440,old_baseline_4e_top1
31530,3.3862,4132700160,old_baseline_4e_top1
31540,3.3933,4134010880,old_baseline_4e_top1
31550,3.4796,4135321600,old_baseline_4e_top1
31560,3.3513,4136632320,old_baseline_4e_top1
31570,3.3389,4137943040,old_baseline_4e_top1
31580,3.3638,4139253760,old_baseline_4e_top1
31590,3.3567,4140564480,old_baseline_4e_top1
31600,3.3603,4141875200,old_baseline_4e_top1
31610,3.4019,4143185920,old_baseline_4e_top1
31620,3.3848,4144496640,old_baseline_4e_top1
31630,3.3757,4145807360,old_baseline_4e_top1
31640,3.4239,4147118080,old_baseline_4e_top1
31650,3.4093,4148428800,old_baseline_4e_top1
31660,3.453,4149739520,old_baseline_4e_top1
31670,3.3015,4151050240,old_baseline_4e_top1
31680,3.3125,4152360960,old_baseline_4e_top1
31690,3.4214,4153671680,old_baseline_4e_top1
31700,3.4282,4154982400,old_baseline_4e_top1
31710,3.3547,4156293120,old_baseline_4e_top1
31720,3.4604,4157603840,old_baseline_4e_top1
31730,3.3243,4158914560,old_baseline_4e_top1
31740,3.3826,4160225280,old_baseline_4e_top1
31750,3.3639,4161536000,old_baseline_4e_top1
31760,3.3859,4162846720,old_baseline_4e_top1
31770,3.4328,4164157440,old_baseline_4e_top1
31780,3.4079,4165468160,old_baseline_4e_top1
31790,3.3636,4166778880,old_baseline_4e_top1
31800,3.3914,4168089600,old_baseline_4e_top1
31810,3.3263,4169400320,old_baseline_4e_top1
31820,3.4172,4170711040,old_baseline_4e_top1
31830,3.4474,4172021760,old_baseline_4e_top1
31840,3.3665,4173332480,old_baseline_4e_top1
31850,3.3665,4174643200,old_baseline_4e_top1
31860,3.4547,4175953920,old_baseline_4e_top1
31870,3.4158,4177264640,old_baseline_4e_top1
31880,3.4031,4178575360,old_baseline_4e_top1
