group,head,layer,mean_vector_norm,pc1_energy_ratio,pc1_mean,pc1_std,pc2_energy_ratio,pc2_mean,pc2_std,pc3_energy_ratio,pc3_mean,pc3_std,pc4_energy_ratio,pc4_mean,pc4_std,pc5_energy_ratio,pc5_mean,pc5_std,pc6_energy_ratio,pc6_mean,pc6_std,pc7_energy_ratio,pc7_mean,pc7_std,pc8_energy_ratio,pc8_mean,pc8_std,projection_norm_mean,representation,total_seen,vector_count
score_top_90pct,2,0,2.2141902446746826,0.3236733376979828,0.028339456766843796,0.6712227463722229,0.11974471062421799,-0.021454378962516785,0.5452050566673279,0.1136593222618103,-0.01729419082403183,0.5287860035896301,0.10962054133415222,0.011931835673749447,0.5031775832176208,0.08259525895118713,0.012138467282056808,0.4401242733001709,0.09225060790777206,0.00729328254237771,0.39128926396369934,0.09699538350105286,0.005267689004540443,0.3642162084579468,0.061460815370082855,0.005549716297537088,0.356998473405838,1.2230055332183838,value,634573,4096
score_tail_10pct,2,0,2.2214601039886475,0.3028883635997772,0.03503907471895218,0.6387119293212891,0.1340796947479248,0.017360199242830276,0.6136254668235779,0.1221666932106018,0.019637195393443108,0.5322206020355225,0.1167469322681427,0.05404001474380493,0.5222414135932922,0.08074229210615158,0.020261887460947037,0.4140499532222748,0.09251247346401215,-0.0016748119378462434,0.4007405936717987,0.09360291808843613,0.043540287762880325,0.3533705174922943,0.057260628789663315,0.004322961438447237,0.3401738405227661,1.2393798828125,value,70579,4096
score_top_1pct,2,0,0.04199060797691345,0.4778326451778412,0.004359408747404814,0.09185463190078735,0.16748814284801483,0.0024924275930970907,0.07629848271608353,0.1747010052204132,-0.0026492986362427473,0.058570921421051025,0.026533834636211395,-0.0003636408655438572,0.051032621413469315,0.05720312148332596,-0.0012731491588056087,0.046094730496406555,0.018078312277793884,-0.00043565320083871484,0.04449154809117317,0.058906011283397675,-0.0014660829911008477,0.042974650859832764,0.01925690472126007,0.00027275990578345954,0.040858421474695206,0.028029881417751312,weighted_value,7118,4096
score_top_90pct,2,0,0.00048513783258385956,0.5055720806121826,-0.002212683204561472,0.0028833020478487015,0.1679825335741043,-0.0012533359695225954,0.0012812262866646051,0.2022351175546646,0.001286888960748911,0.002605523681268096,0.005779089406132698,0.00015055217954795808,0.0026251717936247587,0.05173421651124954,0.0005859158700332046,0.0037531827110797167,0.0050602080300450325,0.00022465719666797668,0.0020815220195800066,0.05950293689966202,0.0007267702021636069,0.0011363946832716465,0.00213387468829751,-0.0001515226613264531,0.0016329066129401326,0.0031921113841235638,weighted_value,634573,4096
score_tail_10pct,2,0,2.369609930497063e-08,0.5051199197769165,-0.002146725542843342,9.219424335071835e-09,0.1682863086462021,-0.0012390922056511045,7.992166928261213e-09,0.20344963669776917,0.0013624095590785146,7.092614495718408e-09,0.004976941272616386,0.00021308872965164483,4.843204060023254e-09,0.05176662281155586,0.0006872331723570824,5.277961179217527e-09,0.0048796674236655235,0.00021099606237839907,3.879116139415828e-09,0.05990986526012421,0.0007393130799755454,4.910108319933215e-09,0.0016110606957226992,-0.00012123700435040519,5.398584690397001e-09,0.0030205026268959045,weighted_value,70579,4096
score_top_1pct,3,0,53.868473052978516,0.39015665650367737,-3.73514461517334,20.561546325683594,0.13411200046539307,-0.3948749601840973,7.762921333312988,0.12504762411117554,-0.23472730815410614,7.494351863861084,0.12310860306024551,-5.3330254554748535,5.471183776855469,0.09118472784757614,-4.6704559326171875,4.976834774017334,0.04240518808364868,-0.22743253409862518,4.180854797363281,0.04768736660480499,0.10860705375671387,4.485617160797119,0.04629780724644661,0.017474398016929626,4.523433208465576,24.852859497070312,key,7118,4096
score_top_90pct,3,0,56.144630432128906,0.42345815896987915,0.6136513948440552,22.63436508178711,0.14178773760795593,0.32346826791763306,8.029253005981445,0.13946518301963806,-0.4479621648788452,7.870594024658203,0.07166466861963272,0.9523519277572632,5.9794111251831055,0.07434362173080444,0.8293099999427795,5.96293306350708,0.05339662730693817,-0.7711560726165771,4.616036891937256,0.04913204163312912,-0.08929993957281113,4.454611301422119,0.04675193503499031,0.5547621250152588,4.348823547363281,25.40458106994629,key,634573,4096
score_tail_10pct,3,0,57.41971206665039,0.4133981466293335,3.1214866638183594,23.591384887695312,0.12813429534435272,0.07140688598155975,8.191797256469727,0.1279745101928711,0.6826896071434021,8.156126976013184,0.09074287861585617,4.380675792694092,5.665985107421875,0.09777231514453888,3.841144561767578,5.6286301612854,0.05595565587282181,0.9985885620117188,4.883853435516357,0.0440126433968544,-0.019307129085063934,4.44468879699707,0.04200953617691994,-0.5722366571426392,4.314897537231445,26.804800033569336,key,70579,4096
score_top_1pct,3,0,2.213343620300293,0.36337488889694214,-0.021579449996352196,0.733776867389679,0.1244671419262886,0.019363373517990112,0.5301852822303772,0.10751104354858398,0.049734942615032196,0.5197743773460388,0.08788350969552994,0.04791422188282013,0.45755326747894287,0.0712771937251091,0.03319011256098747,0.4057728052139282,0.09084466844797134,-0.005295353010296822,0.3887464106082916,0.09366928786039352,0.044820867478847504,0.3946317136287689,0.06097228825092316,0.016120489686727524,0.38014090061187744,1.235994815826416,value,7118,4096
score_top_90pct,3,0,2.2185754776000977,0.3234214186668396,0.023243950679898262,0.6856685876846313,0.14795848727226257,-0.011695697903633118,0.5697021484375,0.10476905107498169,-0.010101552121341228,0.5239749550819397,0.10749523341655731,-0.011677336879074574,0.5086141228675842,0.0852680578827858,-0.008686457760632038,0.44940313696861267,0.08799532800912857,-0.004853799473494291,0.3812702000141144,0.08503356575965881,-0.006119776517152786,0.35878464579582214,0.05805882066488266,-0.004330889321863651,0.3556596040725708,1.2349629402160645,value,634573,4096
