layer,head,representation,left_group,right_group,centroid_cosine,centroid_l2,left_centroid_norm,right_centroid_norm
16,3,key,score_tail_10pct,score_top_1pct,0.8300962448120117,12.669073104858398,20.91585350036621,22.309648513793945
16,3,key,score_tail_10pct,score_top_90pct,0.9662848114967346,5.3874359130859375,20.91585350036621,20.361576080322266
16,3,value,score_top_1pct,score_top_90pct,0.9282243847846985,2.562366485595703,6.781978607177734,6.742420196533203
16,3,value,score_tail_10pct,score_top_1pct,0.814679741859436,4.231990337371826,7.087730407714844,6.781978607177734
16,3,value,score_tail_10pct,score_top_90pct,0.9164577722549438,2.8467445373535156,7.087730407714844,6.742420196533203
16,3,weighted_value,score_top_1pct,score_top_90pct,0.5606924891471863,0.04767695814371109,0.047900378704071045,0.00040052513941191137
16,3,weighted_value,score_tail_10pct,score_top_1pct,0.609049379825592,0.04790036007761955,3.101727941157151e-08,0.047900378704071045
16,3,weighted_value,score_tail_10pct,score_top_90pct,0.15838412940502167,0.00040052024996839464,3.101727941157151e-08,0.00040052513941191137
16,4,key,score_top_1pct,score_top_90pct,0.8550724983215332,10.890274047851562,21.000574111938477,18.124906539916992
16,4,key,score_tail_10pct,score_top_1pct,0.7098376154899597,15.414122581481934,19.24169158935547,21.000574111938477
16,4,key,score_tail_10pct,score_top_90pct,0.9335194826126099,6.90057897567749,19.24169158935547,18.124906539916992
16,4,value,score_top_1pct,score_top_90pct,0.8453976511955261,2.7934353351593018,5.161452293395996,4.813643932342529
16,4,value,score_tail_10pct,score_top_1pct,0.6877672076225281,4.163261413574219,5.364758014678955,5.161452293395996
16,4,value,score_tail_10pct,score_top_90pct,0.927950382232666,2.006227731704712,5.364758014678955,4.813643932342529
16,4,weighted_value,score_top_1pct,score_top_90pct,0.7404334545135498,0.06968285143375397,0.07124226540327072,0.0021258650813251734
16,4,weighted_value,score_tail_10pct,score_top_1pct,0.7280453443527222,0.07124221324920654,6.593244705754842e-08,0.07124226540327072
16,4,weighted_value,score_tail_10pct,score_top_90pct,0.4676358103752136,0.0021258341148495674,6.593244705754842e-08,0.0021258650813251734
16,5,key,score_top_1pct,score_top_90pct,0.8792046308517456,10.719533920288086,22.33443260192871,18.34228515625
16,5,key,score_tail_10pct,score_top_1pct,0.6944620609283447,16.401275634765625,18.788829803466797,22.33443260192871
16,5,key,score_tail_10pct,score_top_90pct,0.9016173481941223,8.246856689453125,18.788829803466797,18.34228515625
16,5,value,score_top_1pct,score_top_90pct,0.7375302314758301,3.627347469329834,5.159239292144775,4.814374923706055
16,5,value,score_tail_10pct,score_top_1pct,0.5140177011489868,5.321286678314209,5.606788635253906,5.159239292144775
16,5,value,score_tail_10pct,score_top_90pct,0.8830609321594238,2.634584665298462,5.606788635253906,4.814374923706055
16,5,weighted_value,score_top_1pct,score_top_90pct,0.79667067527771,0.07256243377923965,0.0738225132226944,0.0015896698459982872
16,5,weighted_value,score_tail_10pct,score_top_1pct,0.5330990552902222,0.0738225057721138,2.2553834355676372e-08,0.0738225132226944
16,5,weighted_value,score_tail_10pct,score_top_90pct,0.42423954606056213,0.0015896602999418974,2.2553834355676372e-08,0.0015896698459982872
16,6,key,score_top_1pct,score_top_90pct,0.9265846014022827,6.57811975479126,17.430946350097656,15.606720924377441
16,6,key,score_tail_10pct,score_top_1pct,0.540688157081604,16.362274169921875,16.684951782226562,17.430946350097656
16,6,key,score_tail_10pct,score_top_90pct,0.5429543852806091,15.465754508972168,16.684951782226562,15.606720924377441
16,6,value,score_top_1pct,score_top_90pct,0.9183458089828491,2.199087381362915,5.006063461303711,5.5514750480651855
16,6,value,score_tail_10pct,score_top_1pct,0.7254985570907593,4.312991142272949,6.226473808288574,5.006063461303711
16,6,value,score_tail_10pct,score_top_90pct,0.7580886483192444,4.144814491271973,6.226473808288574,5.5514750480651855
16,6,weighted_value,score_top_1pct,score_top_90pct,0.639988899230957,0.030313527211546898,0.030781986191868782,0.0007403211784549057
16,6,weighted_value,score_tail_10pct,score_top_1pct,0.6347289085388184,0.030781887471675873,1.5724947388662258e-07,0.030781986191868782
16,6,weighted_value,score_tail_10pct,score_top_90pct,0.5607239603996277,0.0007402329938486218,1.5724947388662258e-07,0.0007403211784549057
16,7,key,score_top_1pct,score_top_90pct,0.9321976900100708,6.240898132324219,17.204862594604492,15.626463890075684
16,7,key,score_tail_10pct,score_top_1pct,0.5448551774024963,16.116802215576172,16.55878448486328,17.204862594604492
16,7,key,score_tail_10pct,score_top_90pct,0.5467384457588196,15.343951225280762,16.55878448486328,15.626463890075684
16,7,value,score_top_1pct,score_top_90pct,0.8809927701950073,2.6119649410247803,4.982052803039551,5.514395713806152
16,7,value,score_tail_10pct,score_top_1pct,0.6771736145019531,4.73525333404541,6.37100076675415,4.982052803039551
16,7,value,score_tail_10pct,score_top_90pct,0.7769149541854858,4.050767421722412,6.37100076675415,5.514395713806152
16,7,weighted_value,score_top_1pct,score_top_90pct,0.6041796207427979,0.03795881196856499,0.0386778898537159,0.0012104646302759647
16,7,weighted_value,score_tail_10pct,score_top_1pct,0.33722415566444397,0.0386778898537159,5.9187974521535125e-09,0.0386778898537159
16,7,weighted_value,score_tail_10pct,score_top_90pct,0.3239596486091614,0.0012104613706469536,5.9187974521535125e-09,0.0012104646302759647
16,8,key,score_top_1pct,score_top_90pct,0.9272618293762207,5.994340419769287,15.986520767211914,14.49953556060791
16,8,key,score_tail_10pct,score_top_1pct,0.5125335454940796,14.734579086303711,13.548489570617676,15.986520767211914
16,8,key,score_tail_10pct,score_top_90pct,0.484924852848053,14.257427215576172,13.548489570617676,14.49953556060791
16,8,value,score_top_1pct,score_top_90pct,0.8234294056892395,3.6959457397460938,6.263653755187988,6.171720027923584
16,8,value,score_tail_10pct,score_top_1pct,0.3162059485912323,8.590059280395508,8.183713912963867,6.263653755187988
16,8,value,score_tail_10pct,score_top_90pct,0.38784873485565186,8.116937637329102,8.183713912963867,6.171720027923584
16,8,weighted_value,score_top_1pct,score_top_90pct,0.6824954152107239,0.09033888578414917,0.09227654337882996,0.0028748824261128902
16,8,weighted_value,score_tail_10pct,score_top_1pct,0.37701889872550964,0.09227651357650757,8.024344566592845e-08,0.09227654337882996
16,8,weighted_value,score_tail_10pct,score_top_90pct,-0.02921229600906372,0.0028748847544193268,8.024344566592845e-08,0.0028748824261128902
16,9,key,score_top_1pct,score_top_90pct,0.897534966468811,7.118021488189697,16.141801834106445,14.411813735961914
16,9,key,score_tail_10pct,score_top_1pct,0.5142316818237305,14.833734512329102,13.628131866455078,16.141801834106445
16,9,key,score_tail_10pct,score_top_90pct,0.5249456763267517,13.682881355285645,13.628131866455078,14.411813735961914
16,9,value,score_top_1pct,score_top_90pct,0.7636715173721313,4.270008087158203,6.310428142547607,6.097817420959473
16,9,value,score_tail_10pct,score_top_1pct,0.29210206866264343,8.746500015258789,8.173966407775879,6.310428142547607
16,9,value,score_tail_10pct,score_top_90pct,0.417555034160614,7.897620677947998,8.173966407775879,6.097817420959473
16,9,weighted_value,score_top_1pct,score_top_90pct,0.6653054356575012,0.0846637636423111,0.08633307367563248,0.0025410286616533995
16,9,weighted_value,score_tail_10pct,score_top_1pct,0.3897322118282318,0.0863330215215683,1.278824299788539e-07,0.08633307367563248
16,9,weighted_value,score_tail_10pct,score_top_90pct,-0.08841691166162491,0.002541039837524295,1.278824299788539e-07,0.0025410286616533995
16,10,key,score_top_1pct,score_top_90pct,0.9590111970901489,5.696601390838623,20.079341888427734,19.53350067138672
16,10,key,score_tail_10pct,score_top_1pct,0.8679331541061401,10.021495819091797,18.41192054748535,20.079341888427734
16,10,key,score_tail_10pct,score_top_90pct,0.9226483106613159,7.543001174926758,18.41192054748535,19.53350067138672
16,10,value,score_top_1pct,score_top_90pct,0.9604323506355286,1.8960421085357666,5.942410945892334,6.632389068603516
16,10,value,score_tail_10pct,score_top_1pct,0.8649165034294128,3.2795729637145996,6.503421783447266,5.942410945892334
16,10,value,score_tail_10pct,score_top_90pct,0.8944109082221985,3.02083158493042,6.503421783447266,6.632389068603516
16,10,weighted_value,score_top_1pct,score_top_90pct,0.6211227178573608,0.03612338751554489,0.03645604848861694,0.0005395661573857069
16,10,weighted_value,score_tail_10pct,score_top_1pct,0.7402122616767883,0.03645574674010277,4.0807060486258706e-07,0.03645604848861694
16,10,weighted_value,score_tail_10pct,score_top_90pct,0.6907631158828735,0.0005392843740992248,4.0807060486258706e-07,0.0005395661573857069
16,11,key,score_top_1pct,score_top_90pct,0.9821486473083496,3.742093324661255,19.776836395263672,19.828582763671875
16,11,key,score_tail_10pct,score_top_1pct,0.805539608001709,11.98151969909668,18.42723846435547,19.776836395263672
16,11,key,score_tail_10pct,score_top_90pct,0.8085128664970398,11.912060737609863,18.42723846435547,19.828582763671875
16,11,value,score_top_1pct,score_top_90pct,0.960275411605835,1.8949042558670044,6.245578289031982,6.741196632385254
16,11,value,score_tail_10pct,score_top_1pct,0.7500606775283813,4.57927131652832,6.661329746246338,6.245578289031982
16,11,value,score_tail_10pct,score_top_90pct,0.7434364557266235,4.800888538360596,6.661329746246338,6.741196632385254
16,11,weighted_value,score_top_1pct,score_top_90pct,0.8247225284576416,0.02906613051891327,0.030374210327863693,0.001603236305527389
16,11,weighted_value,score_tail_10pct,score_top_1pct,0.8540147542953491,0.03037399612367153,2.4920583996390633e-07,0.030374210327863693
16,11,weighted_value,score_tail_10pct,score_top_90pct,0.7177175283432007,0.0016030574915930629,2.4920583996390633e-07,0.001603236305527389
16,12,key,score_top_1pct,score_top_90pct,0.880170464515686,7.155801773071289,15.073834419250488,13.154630661010742
16,12,key,score_tail_10pct,score_top_1pct,0.4316267967224121,15.591309547424316,14.135163307189941,15.073834419250488
16,12,key,score_tail_10pct,score_top_90pct,0.5137917399406433,13.482409477233887,14.135163307189941,13.154630661010742
16,12,value,score_top_1pct,score_top_90pct,0.7812453508377075,4.043362617492676,6.3361334800720215,5.789975166320801
16,12,value,score_tail_10pct,score_top_1pct,0.12907367944717407,8.89330768585205,7.111728191375732,6.3361334800720215
16,12,value,score_tail_10pct,score_top_90pct,0.2596406042575836,7.9194817543029785,7.111728191375732,5.789975166320801
16,12,weighted_value,score_top_1pct,score_top_90pct,0.6212144494056702,0.06476893275976181,0.06625880300998688,0.002443903125822544
16,12,weighted_value,score_tail_10pct,score_top_1pct,0.2219821661710739,0.06625866889953613,6.062253987693111e-07,0.06625880300998688
16,12,weighted_value,score_tail_10pct,score_top_90pct,-0.23242972791194916,0.0024440439883619547,6.062253987693111e-07,0.002443903125822544
16,13,key,score_top_1pct,score_top_90pct,0.8977608680725098,6.608173847198486,14.98823070526123,13.171751976013184
16,13,key,score_tail_10pct,score_top_1pct,0.43601539731025696,15.408884048461914,13.984542846679688,14.98823070526123
16,13,key,score_tail_10pct,score_top_90pct,0.5032693147659302,13.552017211914062,13.984542846679688,13.171751976013184
16,13,value,score_top_1pct,score_top_90pct,0.789207935333252,3.9188480377197266,6.232996940612793,5.758751392364502
16,13,value,score_tail_10pct,score_top_1pct,0.1561315953731537,9.10435676574707,7.680336952209473,6.232996940612793
16,13,value,score_tail_10pct,score_top_90pct,0.2549838721752167,8.34238338470459,7.680336952209473,5.758751392364502
16,13,weighted_value,score_top_1pct,score_top_90pct,0.5498395562171936,0.09372782707214355,0.095665343105793,0.0036121143493801355
16,13,weighted_value,score_tail_10pct,score_top_1pct,0.2711787819862366,0.09566532075405121,5.8369057143181635e-08,0.095665343105793
16,13,weighted_value,score_tail_10pct,score_top_90pct,-0.20780982077121735,0.0036121264565736055,5.8369057143181635e-08,0.0036121143493801355
16,14,key,score_top_1pct,score_top_90pct,0.958108127117157,4.053321838378906,14.152212142944336,13.542802810668945
16,14,key,score_tail_10pct,score_top_1pct,0.8600151538848877,7.223093509674072,12.016139030456543,14.152212142944336
16,14,key,score_tail_10pct,score_top_90pct,0.8997070789337158,5.913752555847168,12.016139030456543,13.542802810668945
16,14,value,score_top_1pct,score_top_90pct,0.9829917550086975,1.3833543062210083,7.223622798919678,7.492871284484863
16,14,value,score_tail_10pct,score_top_1pct,0.9046900272369385,3.3385956287384033,7.828793525695801,7.223622798919678
16,14,value,score_tail_10pct,score_top_90pct,0.9057724475860596,3.341804265975952,7.828793525695801,7.492871284484863
16,14,weighted_value,score_top_1pct,score_top_90pct,0.5867048501968384,0.043223366141319275,0.04367159307003021,0.0007716806139796972
16,14,weighted_value,score_tail_10pct,score_top_1pct,0.08890829980373383,0.04367159307003021,1.4852742369342309e-09,0.04367159307003021
16,14,weighted_value,score_tail_10pct,score_top_90pct,0.05695362389087677,0.0007716800319030881,1.4852742369342309e-09,0.0007716806139796972
16,15,key,score_top_1pct,score_top_90pct,0.948512613773346,4.480865001678467,14.144290924072266,13.501111030578613
16,15,key,score_tail_10pct,score_top_1pct,0.8504254817962646,7.441532611846924,12.093557357788086,14.144290924072266
16,15,key,score_tail_10pct,score_top_90pct,0.9050688743591309,5.742931365966797,12.093557357788086,13.501111030578613
16,15,value,score_top_1pct,score_top_90pct,0.945853590965271,2.423384666442871,7.111886978149414,7.464200496673584
16,15,value,score_tail_10pct,score_top_1pct,0.8856947422027588,3.6486642360687256,7.851609706878662,7.111886978149414
16,15,value,score_tail_10pct,score_top_90pct,0.9234156608581543,3.02104115486145,7.851609706878662,7.464200496673584
16,15,weighted_value,score_top_1pct,score_top_90pct,0.7588475346565247,0.041285205632448196,0.04166664555668831,0.0005043816054239869
16,15,weighted_value,score_tail_10pct,score_top_1pct,0.019307708367705345,0.04166664555668831,1.0505439851371534e-09,0.04166664555668831
16,15,weighted_value,score_tail_10pct,score_top_90pct,0.012406408786773682,0.0005043814308010042,1.0505439851371534e-09,0.0005043816054239869
17,0,key,score_top_1pct,score_top_90pct,0.9257335066795349,9.905694007873535,24.62260627746582,19.415315628051758
17,0,key,score_tail_10pct,score_top_1pct,0.8679164052009583,12.90697956085205,25.49469566345215,24.62260627746582
17,0,key,score_tail_10pct,score_top_90pct,0.9213794469833374,10.71406364440918,25.49469566345215,19.415315628051758
17,0,value,score_top_1pct,score_top_90pct,0.8361387252807617,4.213328838348389,7.647969722747803,6.7868170738220215
17,0,value,score_tail_10pct,score_top_1pct,0.5391325354576111,7.143611907958984,7.21213436126709,7.647969722747803
17,0,value,score_tail_10pct,score_top_90pct,0.7061305642127991,5.380446434020996,7.21213436126709,6.7868170738220215
17,0,weighted_value,score_top_1pct,score_top_90pct,0.6624090075492859,0.07491879910230637,0.0762634351849556,0.0020537751261144876
17,0,weighted_value,score_tail_10pct,score_top_1pct,0.5700388550758362,0.07626340538263321,4.527484875893606e-08,0.0762634351849556
17,0,weighted_value,score_tail_10pct,score_top_90pct,0.38728445768356323,0.0020537576638162136,4.527484875893606e-08,0.0020537751261144876
17,1,key,score_top_1pct,score_top_90pct,0.9360232949256897,9.292256355285645,24.677526473999023,19.794567108154297
17,1,key,score_tail_10pct,score_top_1pct,0.8615655899047852,12.910045623779297,24.38096046447754,24.677526473999023
17,1,key,score_tail_10pct,score_top_90pct,0.9327176809310913,9.272391319274902,24.38096046447754,19.794567108154297
17,1,value,score_top_1pct,score_top_90pct,0.8515446186065674,4.043581485748291,7.704622268676758,6.744760036468506
17,1,value,score_tail_10pct,score_top_1pct,0.5395892262458801,7.116998195648193,7.085448741912842,7.704622268676758
17,1,value,score_tail_10pct,score_top_90pct,0.7286516427993774,5.104053974151611,7.085448741912842,6.744760036468506
17,1,weighted_value,score_top_1pct,score_top_90pct,0.7861117720603943,0.0782364159822464,0.08015825599431992,0.002463603625074029
17,1,weighted_value,score_tail_10pct,score_top_1pct,0.612284779548645,0.08015822619199753,4.984486423609269e-08,0.08015825599431992
17,1,weighted_value,score_tail_10pct,score_top_90pct,0.3487973213195801,0.0024635863956063986,4.984486423609269e-08,0.002463603625074029
17,2,key,score_top_1pct,score_top_90pct,0.9414241313934326,9.04323959350586,26.599367141723633,23.892452239990234
17,2,key,score_tail_10pct,score_top_1pct,0.8402513265609741,14.583138465881348,24.511390686035156,26.599367141723633
17,2,key,score_tail_10pct,score_top_90pct,0.8787320256233215,11.934027671813965,24.511390686035156,23.892452239990234
17,2,value,score_top_1pct,score_top_90pct,0.7255747318267822,6.6453022956848145,9.586645126342773,7.755710124969482
17,2,value,score_tail_10pct,score_top_1pct,0.0199532900005579,13.72890853881836,10.020615577697754,9.586645126342773
17,2,value,score_tail_10pct,score_top_90pct,0.1914197951555252,11.437248229980469,10.020615577697754,7.755710124969482
17,2,weighted_value,score_top_1pct,score_top_90pct,0.5528955459594727,0.11206556856632233,0.11401423811912537,0.003596982453018427
17,2,weighted_value,score_tail_10pct,score_top_1pct,0.12913526594638824,0.11401423066854477,2.4804998943750434e-08,0.11401423811912537
17,2,weighted_value,score_tail_10pct,score_top_90pct,-0.17271794378757477,0.0035969866439700127,2.4804998943750434e-08,0.003596982453018427
17,3,key,score_top_1pct,score_top_90pct,0.9336847066879272,9.73419189453125,26.932443618774414,23.827390670776367
17,3,key,score_tail_10pct,score_top_1pct,0.8426942825317383,14.617793083190918,24.54604148864746,26.932443618774414
17,3,key,score_tail_10pct,score_top_90pct,0.9034100770950317,10.65369701385498,24.54604148864746,23.827390670776367
17,3,value,score_top_1pct,score_top_90pct,0.7052450180053711,7.050148963928223,9.901215553283691,7.638363361358643
17,3,value,score_tail_10pct,score_top_1pct,0.023874836042523384,13.79870319366455,9.850235939025879,9.901215553283691
17,3,value,score_tail_10pct,score_top_90pct,0.27968987822532654,10.64350414276123,9.850235939025879,7.638363361358643
17,3,weighted_value,score_top_1pct,score_top_90pct,0.6608676314353943,0.08581741154193878,0.0875755250453949,0.0026964310090988874
17,3,weighted_value,score_tail_10pct,score_top_1pct,0.09099065512418747,0.08757548779249191,4.276492120425246e-07,0.0875755250453949
17,3,weighted_value,score_tail_10pct,score_top_90pct,-0.23449015617370605,0.0026965313591063023,4.276492120425246e-07,0.0026964310090988874
17,4,key,score_top_1pct,score_top_90pct,0.963047981262207,8.619150161743164,31.920440673828125,31.356569290161133
17,4,key,score_tail_10pct,score_top_1pct,0.9123678207397461,13.49986743927002,32.513126373291016,31.920440673828125
17,4,key,score_tail_10pct,score_top_90pct,0.976749062538147,6.981838226318359,32.513126373291016,31.356569290161133
17,4,value,score_top_1pct,score_top_90pct,0.9591667652130127,3.7631490230560303,12.920498847961426,13.290849685668945
17,4,value,score_tail_10pct,score_top_1pct,0.9068842530250549,5.886346340179443,13.955076217651367,12.920498847961426
17,4,value,score_tail_10pct,score_top_90pct,0.9717609882354736,3.3040056228637695,13.955076217651367,13.290849685668945
17,4,weighted_value,score_top_1pct,score_top_90pct,0.8183263540267944,0.09550092369318008,0.09655479341745377,0.0012913679238408804
17,4,weighted_value,score_tail_10pct,score_top_1pct,0.7594596743583679,0.09655473381280899,7.599818019343729e-08,0.09655479341745377
17,4,weighted_value,score_tail_10pct,score_top_90pct,0.4663696587085724,0.001291332533583045,7.599818019343729e-08,0.0012913679238408804
17,5,key,score_top_1pct,score_top_90pct,0.9538818597793579,10.062065124511719,33.47990798950195,31.444868087768555
17,5,key,score_tail_10pct,score_top_1pct,0.8968074917793274,14.958464622497559,32.11164474487305,33.47990798950195
17,5,key,score_tail_10pct,score_top_90pct,0.9749698042869568,7.140934467315674,32.11164474487305,31.444868087768555
17,5,value,score_top_1pct,score_top_90pct,0.9193723797798157,5.346429824829102,13.291191101074219,13.3358154296875
17,5,value,score_tail_10pct,score_top_1pct,0.8319699764251709,7.879658222198486,13.834521293640137,13.291191101074219
17,5,value,score_tail_10pct,score_top_90pct,0.9637399315834045,3.691647529602051,13.834521293640137,13.3358154296875
17,5,weighted_value,score_top_1pct,score_top_90pct,0.7375819683074951,0.11673387885093689,0.1184578612446785,0.0023519957903772593
17,5,weighted_value,score_tail_10pct,score_top_1pct,0.805502712726593,0.11845775693655014,1.3014224009566533e-07,0.1184578612446785
17,5,weighted_value,score_tail_10pct,score_top_90pct,0.5835864543914795,0.002351919887587428,1.3014224009566533e-07,0.0023519957903772593
17,6,key,score_top_1pct,score_top_90pct,0.9795862436294556,7.637979984283447,37.73726272583008,37.8555793762207
17,6,key,score_tail_10pct,score_top_1pct,0.9577350616455078,11.149677276611328,38.687904357910156,37.73726272583008
17,6,key,score_tail_10pct,score_top_90pct,0.9904435276985168,5.355799198150635,38.687904357910156,37.8555793762207
17,6,value,score_top_1pct,score_top_90pct,0.9533096551895142,3.761164665222168,12.327971458435059,12.28697681427002
17,6,value,score_tail_10pct,score_top_1pct,0.8884238600730896,5.995818138122559,12.934236526489258,12.327971458435059
17,6,value,score_tail_10pct,score_top_90pct,0.966422438621521,3.3303682804107666,12.934236526489258,12.28697681427002
17,6,weighted_value,score_top_1pct,score_top_90pct,0.6851596832275391,0.21089205145835876,0.21426711976528168,0.004971337504684925
17,6,weighted_value,score_tail_10pct,score_top_1pct,0.8899622559547424,0.21426703035831451,9.39002404720668e-08,0.21426711976528168
17,6,weighted_value,score_tail_10pct,score_top_90pct,0.5507152080535889,0.004971285816282034,9.39002404720668e-08,0.004971337504684925
17,7,key,score_top_1pct,score_top_90pct,0.9757943749427795,8.339592933654785,37.839988708496094,37.9581298828125
17,7,key,score_tail_10pct,score_top_1pct,0.9636560678482056,10.396093368530273,38.89188766479492,37.839988708496094
17,7,key,score_tail_10pct,score_top_90pct,0.9932457804679871,4.562224388122559,38.89188766479492,37.9581298828125
17,7,value,score_top_1pct,score_top_90pct,0.9244422316551208,4.835785865783691,12.260570526123047,12.569948196411133
17,7,value,score_tail_10pct,score_top_1pct,0.755853533744812,8.72438907623291,12.683963775634766,12.260570526123047
17,7,value,score_tail_10pct,score_top_90pct,0.8483457565307617,6.9549641609191895,12.683963775634766,12.569948196411133
17,7,weighted_value,score_top_1pct,score_top_90pct,0.8508844375610352,0.07033869624137878,0.07232334464788437,0.0023451349698007107
17,7,weighted_value,score_tail_10pct,score_top_1pct,0.790602445602417,0.0722961574792862,3.438974090386182e-05,0.07232334464788437
17,7,weighted_value,score_tail_10pct,score_top_90pct,0.6767076849937439,0.0023220013827085495,3.438974090386182e-05,0.0023451349698007107
17,8,key,score_top_1pct,score_top_90pct,0.962544858455658,9.472070693969727,29.929594039916992,23.922504425048828
17,8,key,score_tail_10pct,score_top_1pct,0.8922345638275146,13.916481018066406,23.387104034423828,29.929594039916992
17,8,key,score_tail_10pct,score_top_90pct,0.9378297924995422,8.357779502868652,23.387104034423828,23.922504425048828
17,8,value,score_top_1pct,score_top_90pct,0.7613216638565063,5.582118034362793,8.397273063659668,7.624536991119385
17,8,value,score_tail_10pct,score_top_1pct,0.2683638334274292,12.344500541687012,11.57827091217041,8.397273063659668
17,8,value,score_tail_10pct,score_top_90pct,0.5817740559577942,9.459022521972656,11.57827091217041,7.624536991119385
17,8,weighted_value,score_top_1pct,score_top_90pct,0.7579936981201172,0.08855202794075012,0.09059910476207733,0.0027241732459515333
17,8,weighted_value,score_tail_10pct,score_top_1pct,0.22917458415031433,0.09059909731149673,1.159684170914943e-08,0.09059910476207733
17,8,weighted_value,score_tail_10pct,score_top_90pct,-0.10639581084251404,0.0027241744101047516,1.159684170914943e-08,0.0027241732459515333
17,9,key,score_top_1pct,score_top_90pct,0.9504043459892273,10.187520980834961,29.545480728149414,23.68184471130371
17,9,key,score_tail_10pct,score_top_1pct,0.891351044178009,13.495269775390625,24.680166244506836,29.545480728149414
17,9,key,score_tail_10pct,score_top_90pct,0.9510128498077393,7.632816314697266,24.680166244506836,23.68184471130371
17,9,value,score_top_1pct,score_top_90pct,0.6941487789154053,6.306402683258057,8.35549259185791,7.6962480545043945
17,9,value,score_tail_10pct,score_top_1pct,0.25970447063446045,11.775784492492676,10.746879577636719,8.35549259185791
17,9,value,score_tail_10pct,score_top_90pct,0.6237678527832031,8.458318710327148,10.746879577636719,7.6962480545043945
17,9,weighted_value,score_top_1pct,score_top_90pct,0.6653249859809875,0.07662383466959,0.0783185064792633,0.0025836254935711622
17,9,weighted_value,score_tail_10pct,score_top_1pct,0.23536711931228638,0.07831849902868271,5.2153776408658814e-08,0.0783185064792633
17,9,weighted_value,score_tail_10pct,score_top_90pct,-0.0033371062017977238,0.0025836254935711622,5.2153776408658814e-08,0.0025836254935711622
17,10,key,score_top_1pct,score_top_90pct,0.9317429065704346,11.174797058105469,26.082210540771484,18.370859146118164
17,10,key,score_tail_10pct,score_top_1pct,0.7713274359703064,16.733808517456055,18.003829956054688,26.082210540771484
17,10,key,score_tail_10pct,score_top_90pct,0.8370975255966187,10.387174606323242,18.003829956054688,18.370859146118164
17,10,value,score_top_1pct,score_top_90pct,0.7144952416419983,4.491236209869385,6.269049644470215,5.445385932922363
17,10,value,score_tail_10pct,score_top_1pct,0.26297128200531006,7.798215389251709,6.57087516784668,6.269049644470215
17,10,value,score_tail_10pct,score_top_90pct,0.5203443169593811,5.965886116027832,6.57087516784668,5.445385932922363
17,10,weighted_value,score_top_1pct,score_top_90pct,0.7073546648025513,0.0676320344209671,0.06925682723522186,0.002325230510905385
17,10,weighted_value,score_tail_10pct,score_top_1pct,0.3074030876159668,0.06925681978464127,1.1381467324156347e-08,0.06925682723522186
17,10,weighted_value,score_tail_10pct,score_top_90pct,0.09423625469207764,0.0023252293467521667,1.1381467324156347e-08,0.002325230510905385
17,11,key,score_top_1pct,score_top_90pct,0.9329673647880554,10.442198753356934,25.251352310180664,18.418601989746094
17,11,key,score_tail_10pct,score_top_1pct,0.7641266584396362,16.3149471282959,18.37186050415039,25.251352310180664
17,11,key,score_tail_10pct,score_top_90pct,0.8388027548789978,10.444869995117188,18.37186050415039,18.418601989746094
17,11,value,score_top_1pct,score_top_90pct,0.7045491337776184,4.551949501037598,6.241495609283447,5.446943283081055
17,11,value,score_tail_10pct,score_top_1pct,0.2215333729982376,8.082907676696777,6.7014384269714355,6.241495609283447
17,11,value,score_tail_10pct,score_top_90pct,0.5102336406707764,6.109746932983398,6.7014384269714355,5.446943283081055
17,11,weighted_value,score_top_1pct,score_top_90pct,0.5941228270530701,0.05376603081822395,0.05520118027925491,0.0024777736980468035
17,11,weighted_value,score_tail_10pct,score_top_1pct,0.06155426800251007,0.05520118027925491,3.438413331835477e-09,0.05520118027925491
17,11,weighted_value,score_tail_10pct,score_top_90pct,0.022418126463890076,0.0024777736980468035,3.438413331835477e-09,0.0024777736980468035
17,12,key,score_top_1pct,score_top_90pct,0.9281609654426575,9.699268341064453,23.974407196044922,18.44948387145996
17,12,key,score_tail_10pct,score_top_1pct,0.7884841561317444,14.764456748962402,18.157119750976562,23.974407196044922
17,12,key,score_tail_10pct,score_top_90pct,0.8667524456977844,9.452964782714844,18.157119750976562,18.44948387145996
17,12,value,score_top_1pct,score_top_90pct,0.6992760300636292,8.672661781311035,12.130576133728027,8.620607376098633
17,12,value,score_tail_10pct,score_top_1pct,0.07581118494272232,15.043685913085938,9.864315032958984,12.130576133728027
17,12,value,score_tail_10pct,score_top_90pct,0.33954209089279175,10.67111587524414,9.864315032958984,8.620607376098633
17,12,weighted_value,score_top_1pct,score_top_90pct,0.7212513089179993,0.2053431272506714,0.20921652019023895,0.005417922046035528
17,12,weighted_value,score_tail_10pct,score_top_1pct,0.0754207968711853,0.20921652019023895,1.0107420678195922e-08,0.20921652019023895
17,12,weighted_value,score_tail_10pct,score_top_90pct,-0.14922881126403809,0.005417923908680677,1.0107420678195922e-08,0.005417922046035528
17,13,key,score_top_1pct,score_top_90pct,0.9228306412696838,10.147021293640137,24.32119369506836,18.54689598083496
17,13,key,score_tail_10pct,score_top_1pct,0.7908719182014465,14.920883178710938,18.188232421875,24.32119369506836
17,13,key,score_tail_10pct,score_top_90pct,0.857835054397583,9.800163269042969,18.188232421875,18.54689598083496
17,13,value,score_top_1pct,score_top_90pct,0.7026702165603638,8.070531845092773,11.300381660461426,8.637211799621582
