layer,head,representation,component,singular_value,energy_ratio
19,11,key,8,373.9143371582031,0.029569006444025214
19,11,value,1,661.970458984375,0.04392355107704559
19,11,value,2,581.5560302734375,0.033900285264083584
19,11,value,3,572.8941040039062,0.032897957207034444
19,11,value,4,556.94873046875,0.031092143442448594
19,11,value,5,515.950439453125,0.026683094810851463
19,11,value,6,511.72918701171875,0.02624826501299395
19,11,value,7,481.1858825683594,0.023208441645786768
19,11,value,8,463.3192443847656,0.02151695961576946
19,11,weighted_value,1,27.780080795288086,0.23362192214944535
19,11,weighted_value,2,19.142724990844727,0.1109313004395375
19,11,weighted_value,3,16.88850975036621,0.0863434189879614
19,11,weighted_value,4,14.19282054901123,0.06097952079610151
19,11,weighted_value,5,12.82383918762207,0.04978318868724403
19,11,weighted_value,6,11.866615295410156,0.04262852542977567
19,11,weighted_value,7,10.832833290100098,0.03552472324274771
19,11,weighted_value,8,9.914046287536621,0.02975421304481331
19,12,key,1,852.7478637695312,0.14149334073058933
19,12,key,2,605.2902221679688,0.07128892029534847
19,12,key,3,599.669189453125,0.06997101788737585
19,12,key,4,566.7650146484375,0.06250298932405368
19,12,key,5,458.276123046875,0.04086478149762834
19,12,key,6,419.2071838378906,0.03419417682788594
19,12,key,7,407.5350341796875,0.032316522323612755
19,12,key,8,387.465576171875,0.029211978271854115
19,12,value,1,894.3218383789062,0.0741496210387404
19,12,value,2,765.9088745117188,0.0543845409873594
19,12,value,3,697.9859008789062,0.04516630513229215
19,12,value,4,681.8408203125,0.043100991404907626
19,12,value,5,615.509765625,0.03512296408595247
19,12,value,6,569.6083984375,0.030079736815342366
19,12,value,7,555.5078735351562,0.028608935703115727
19,12,value,8,528.3206787109375,0.025877152368742617
19,12,weighted_value,1,32.044593811035156,0.17441834643439888
19,12,weighted_value,2,25.186250686645508,0.10774811134273769
19,12,weighted_value,3,22.221628189086914,0.08387535598558983
19,12,weighted_value,4,19.844486236572266,0.06689017657950955
19,12,weighted_value,5,17.086118698120117,0.049587185743292135
19,12,weighted_value,6,16.369672775268555,0.04551584597778616
19,12,weighted_value,7,15.267606735229492,0.03959356000879538
19,12,weighted_value,8,14.597185134887695,0.03619268936114628
19,13,key,1,887.9782104492188,0.15183740359450673
19,13,key,2,607.4078369140625,0.07104523132559235
19,13,key,3,580.0658569335938,0.06479309974988003
19,13,key,4,561.0431518554688,0.06061312595081513
19,13,key,5,464.55816650390625,0.041557972241087884
19,13,key,6,432.1261901855469,0.03595798344420671
19,13,key,7,418.92474365234375,0.033794511715410654
19,13,key,8,393.4242248535156,0.029805495514537515
19,13,value,1,913.2406005859375,0.07617591220956639
19,13,value,2,784.1852416992188,0.056167432357691276
19,13,value,3,701.3204345703125,0.044924187183878125
19,13,value,4,662.434814453125,0.04008053771610895
19,13,value,5,623.9100341796875,0.03555422220382175
19,13,value,6,570.998046875,0.029779437289913443
19,13,value,7,565.399658203125,0.029198350990428563
19,13,value,8,540.4984130859375,0.026683087971279298
19,13,weighted_value,1,21.720800399780273,0.19970126671801922
19,13,weighted_value,2,16.79117774963379,0.11934149892663527
19,13,weighted_value,3,15.071431159973145,0.09614753592687354
19,13,weighted_value,4,13.390701293945312,0.07589895822395294
19,13,weighted_value,5,12.266749382019043,0.06369247936488567
19,13,weighted_value,6,11.179390907287598,0.05290119161701768
19,13,weighted_value,7,9.333022117614746,0.0368700528594271
19,13,weighted_value,8,8.599684715270996,0.03130359590967786
19,14,key,1,591.9817504882812,0.11115908835235379
19,14,key,2,503.04461669921875,0.08026779831477131
19,14,key,3,413.29205322265625,0.05418043015393272
19,14,key,4,367.0057373046875,0.042724210508562614
19,14,key,5,338.57611083984375,0.03636143072779989
19,14,key,6,309.92364501953125,0.030467566064194512
19,14,key,7,299.460205078125,0.02844504168411425
19,14,key,8,297.2398986816406,0.028024801708442997
19,14,value,1,948.817138671875,0.06144095188029192
19,14,value,2,901.4981689453125,0.055465456490221034
19,14,value,3,858.039306640625,0.05024666713669325
19,14,value,4,767.9335327148438,0.04024761571717808
19,14,value,5,721.0642700195312,0.03548467613774284
19,14,value,6,667.5608520507812,0.030414075126189027
19,14,value,7,654.2276000976562,0.029211282012593945
19,14,value,8,590.3411254882812,0.02378477084913995
19,14,weighted_value,1,19.240171432495117,0.42428789547376494
19,14,weighted_value,2,11.812307357788086,0.15992348489704816
19,14,weighted_value,3,6.655123710632324,0.05076390620884393
19,14,weighted_value,4,5.442587375640869,0.03395107947052637
19,14,weighted_value,5,4.69381046295166,0.025251888596464555
19,14,weighted_value,6,4.626300811767578,0.024530731753539987
19,14,weighted_value,7,4.25484037399292,0.020749580000804273
19,14,weighted_value,8,3.9531707763671875,0.017911580929377127
19,15,key,1,680.9420166015625,0.14512736185536187
19,15,key,2,530.0075073242188,0.08792109291994119
19,15,key,3,387.8980407714844,0.047093851240678476
19,15,key,4,371.02264404296875,0.04308537404651173
19,15,key,5,349.69927978515625,0.03827529188600566
19,15,key,6,311.9089660644531,0.03044982168201249
19,15,key,7,297.89715576171875,0.027775491261127785
19,15,key,8,281.0923767089844,0.024730173926846677
19,15,value,1,1090.7657470703125,0.08012968669038091
19,15,value,2,928.9149780273438,0.058114217284200374
19,15,value,3,831.1930541992188,0.04653013070595146
19,15,value,4,796.435546875,0.04272004804980372
19,15,value,5,759.526611328125,0.038852274736850004
19,15,value,6,666.8049926757812,0.029945264090321107
19,15,value,7,657.7534790039062,0.029137800761079004
19,15,value,8,605.0307006835938,0.024653880486269812
19,15,weighted_value,1,14.094964981079102,0.7509961166208472
19,15,weighted_value,2,3.0084433555603027,0.034213174028250824
19,15,weighted_value,3,2.373483657836914,0.021295222421954255
19,15,weighted_value,4,1.9469738006591797,0.014329462619337367
19,15,weighted_value,5,1.7140403985977173,0.011105849816749188
19,15,weighted_value,6,1.6660268306732178,0.01049237179671825
19,15,weighted_value,7,1.5798571109771729,0.009435073928823203
19,15,weighted_value,8,1.533122181892395,0.008885118480706508
20,0,key,1,577.1881713867188,0.09642751997062254
20,0,key,2,567.1615600585938,0.09310644174703771
20,0,key,3,437.208251953125,0.055327730132970265
20,0,key,4,431.67291259765625,0.053935629000469124
20,0,key,5,398.6795959472656,0.04600596784342729
20,0,key,6,396.3963623046875,0.045480525426269826
20,0,key,7,360.1531982421875,0.03754401408905021
20,0,key,8,309.77679443359375,0.02777562981641744
20,0,value,1,970.931884765625,0.06610035064025516
20,0,value,2,897.5310668945312,0.056483970413010516
20,0,value,3,791.1187744140625,0.043884344825545166
20,0,value,4,776.7002563476562,0.04229929545338797
20,0,value,5,742.9329223632812,0.03870129033191894
20,0,value,6,700.19091796875,0.034376304166073006
20,0,value,7,694.9338989257812,0.03386204877751158
20,0,value,8,673.2582397460938,0.031782612381020904
20,0,weighted_value,1,72.62199401855469,0.15967116022840605
20,0,weighted_value,2,52.98936080932617,0.08500950824314753
20,0,weighted_value,3,46.249755859375,0.06476032675752746
20,0,weighted_value,4,42.51365661621094,0.05472012277078737
20,0,weighted_value,5,38.415836334228516,0.04467974925829453
20,0,weighted_value,6,37.344425201416016,0.04222228187570212
20,0,weighted_value,7,36.50054931640625,0.04033563915749753
20,0,weighted_value,8,34.77030944824219,0.03660220541000296
20,1,key,1,576.0344848632812,0.09571904812573673
20,1,key,2,568.0726928710938,0.09309132900545354
20,1,key,3,437.9443664550781,0.05532727644610686
20,1,key,4,434.1665954589844,0.05437687130449688
20,1,key,5,403.5757751464844,0.046984172571442086
20,1,key,6,402.5503234863281,0.04674571035396986
20,1,key,7,359.58367919921875,0.03729935718574144
20,1,key,8,310.8645935058594,0.027876864491723115
20,1,value,1,961.2499389648438,0.06493035247920183
20,1,value,2,903.7333374023438,0.057392575755113064
20,1,value,3,790.027587890625,0.04385909078874298
20,1,value,4,770.3958129882812,0.0417064224148414
20,1,value,5,745.402587890625,0.039044233595294166
20,1,value,6,701.9125366210938,0.034621119622804314
20,1,value,7,695.577392578125,0.033998990845170725
20,1,value,8,678.8356323242188,0.03238205238711935
20,1,weighted_value,1,58.69654083251953,0.20127610103964533
20,1,weighted_value,2,42.624149322509766,0.10613989284348167
20,1,weighted_value,3,36.289825439453125,0.07693730224551384
20,1,weighted_value,4,34.05497741699219,0.06775297800713853
20,1,weighted_value,5,32.7640266418457,0.06271360069448116
20,1,weighted_value,6,29.356225967407227,0.050346309309773664
20,1,weighted_value,7,26.120773315429688,0.03986018005474032
20,1,weighted_value,8,25.49041748046875,0.037959553239138584
20,2,key,1,671.7157592773438,0.08691247282895598
20,2,key,2,500.81658935546875,0.04831349373997941
20,2,key,3,472.0519104003906,0.042923047680704145
20,2,key,4,440.79864501953125,0.037427561558830244
20,2,key,5,399.0464782714844,0.030673123012827572
20,2,key,6,397.1971740722656,0.03038948438833049
20,2,key,7,383.3592529296875,0.02830889592034449
20,2,key,8,376.079345703125,0.027243945123362968
20,2,value,1,1197.0760498046875,0.06140454841348147
20,2,value,2,1047.80712890625,0.04704568061460289
20,2,value,3,812.1229248046875,0.02826185072291216
20,2,value,4,787.6571655273438,0.02658468474487984
20,2,value,5,746.1015014648438,0.02385354253266735
20,2,value,6,697.6424560546875,0.020855608360892702
20,2,value,7,690.7621459960938,0.020446271256952888
20,2,value,8,670.5178833007812,0.01926538927667477
20,2,weighted_value,1,34.687808990478516,0.55236655253104
20,2,weighted_value,2,20.34484100341797,0.19001252756555723
20,2,weighted_value,3,10.438615798950195,0.05002181680942241
20,2,weighted_value,4,8.632187843322754,0.03420703243633399
20,2,weighted_value,5,7.048250675201416,0.022805327739565524
20,2,weighted_value,6,5.9372172355651855,0.016182272633987384
20,2,weighted_value,7,5.700359344482422,0.014916883663584027
20,2,weighted_value,8,5.480690956115723,0.013789364843355335
20,3,key,1,684.4207153320312,0.08627989568199822
20,3,key,2,570.1905517578125,0.05988297291362688
20,3,key,3,499.1796875,0.04589624226443194
20,3,key,4,448.2449951171875,0.03700788091520994
20,3,key,5,425.3913269042969,0.03333040430195115
20,3,key,6,412.277587890625,0.0313070951065375
20,3,key,7,398.1318054199219,0.029195577236676776
20,3,key,8,388.05206298828125,0.02773596705993643
20,3,value,1,1257.1263427734375,0.06574095378039338
20,3,value,2,1073.2139892578125,0.047912716714431564
20,3,value,3,804.0182495117188,0.02689118617287176
20,3,value,4,792.5428466796875,0.026129051659783742
20,3,value,5,727.4019775390625,0.02201035774365407
20,3,value,6,699.7850952148438,0.020370773639136773
20,3,value,7,683.7227783203125,0.019446356537059485
20,3,value,8,663.6035766601562,0.01831873932762906
20,3,weighted_value,1,35.39469528198242,0.5356916860148297
20,3,weighted_value,2,18.758268356323242,0.150461033209033
20,3,weighted_value,3,16.662548065185547,0.11871931469332302
20,3,weighted_value,4,9.803234100341797,0.04109389414934554
20,3,weighted_value,5,7.205903053283691,0.022203190259237386
20,3,weighted_value,6,6.385632514953613,0.017435981286540937
20,3,weighted_value,7,6.166215419769287,0.01625833008111264
20,3,weighted_value,8,5.734674453735352,0.014062291243773568
20,4,key,1,981.2598266601562,0.16300357655760522
20,4,key,2,668.4702758789062,0.07564727655397417
20,4,key,3,621.115234375,0.06530906387976869
20,4,key,4,606.1558837890625,0.062201054290789724
20,4,key,5,508.2231750488281,0.04372582636279015
20,4,key,6,486.58489990234375,0.040081720067877136
20,4,key,7,472.4201354980469,0.03778208279711585
20,4,key,8,438.5044250488281,0.032551953488723834
20,4,value,1,919.36572265625,0.11046422051762558
20,4,value,2,645.7796020507812,0.05450215357853176
20,4,value,3,602.0536499023438,0.047371311037927244
20,4,value,4,539.1279296875,0.037986447438398886
20,4,value,5,486.90380859375,0.030983563125629818
20,4,value,6,449.6629638671875,0.026425259117228546
20,4,value,7,444.425537109375,0.02581327029614489
20,4,value,8,412.5907897949219,0.02224764649701573
20,4,weighted_value,1,25.50490379333496,0.19048172621958465
20,4,weighted_value,2,22.624866485595703,0.14989183931619318
20,4,weighted_value,3,19.494321823120117,0.11128130283115674
20,4,weighted_value,4,13.794319152832031,0.05571940606915414
20,4,weighted_value,5,13.119263648986816,0.0503993410842608
20,4,weighted_value,6,12.225700378417969,0.043767670779639056
20,4,weighted_value,7,11.12548542022705,0.03624464719363873
20,4,weighted_value,8,10.90046501159668,0.034793329448551125
20,5,key,1,893.699951171875,0.1353651968608905
20,5,key,2,677.2732543945312,0.07774122898815854
20,5,key,3,662.603515625,0.07440995166350124
20,5,key,4,609.5639038085938,0.06297410939356846
20,5,key,5,523.2681274414062,0.04640578414842347
20,5,key,6,497.8117370605469,0.04200043752711526
20,5,key,7,463.1211853027344,0.03635070573591615
20,5,key,8,432.02813720703125,0.03163352695044574
20,5,value,1,821.3807373046875,0.0929095236968561
20,5,value,2,649.6754760742188,0.05812515886259718
20,5,value,3,580.0188598632812,0.04632926782305583
20,5,value,4,508.6572570800781,0.035630481901875746
20,5,value,5,482.73876953125,0.03209190991396252
20,5,value,6,447.65264892578125,0.027596469411970373
20,5,value,7,413.1738586425781,0.02350914736494597
20,5,value,8,404.6999206542969,0.022554720241556744
20,5,weighted_value,1,29.61792755126953,0.36980154635559526
20,5,weighted_value,2,16.530759811401367,0.1151980218053786
20,5,weighted_value,3,13.350159645080566,0.07513327300180644
20,5,weighted_value,4,12.069788932800293,0.06141277771377179
20,5,weighted_value,5,10.450891494750977,0.046043260218157175
20,5,weighted_value,6,8.854808807373047,0.03305352385518855
20,5,weighted_value,7,8.0020751953125,0.02699383855890294
20,5,weighted_value,8,7.386594295501709,0.02300106167793661
20,6,key,1,946.0018920898438,0.15448272418731795
20,6,key,2,681.9791259765625,0.0802856768729811
20,6,key,3,606.8776245117188,0.06357672610176782
20,6,key,4,598.6939697265625,0.06187364152160171
20,6,key,5,536.2083129882812,0.0496321392502493
20,6,key,6,499.5717468261719,0.04308158244693327
20,6,key,7,447.97918701171875,0.034642688102109395
20,6,key,8,434.37579345703125,0.03257070354930931
20,6,value,1,914.68212890625,0.052781445927183285
20,6,value,2,792.8993530273438,0.03966222030746154
20,6,value,3,742.9425659179688,0.03482181295258486
20,6,value,4,718.60693359375,0.03257794622243382
20,6,value,5,626.076171875,0.024728356076333592
20,6,value,6,610.6006469726562,0.023520980172619457
20,6,value,7,602.8274536132812,0.022925928863933118
20,6,value,8,575.6714477539062,0.02090693048023883
20,6,weighted_value,1,28.002641677856445,0.1612656049660058
20,6,weighted_value,2,20.712574005126953,0.08822910830345419
20,6,weighted_value,3,17.782102584838867,0.06502943286210715
20,6,weighted_value,4,16.702312469482422,0.05737159873848347
20,6,weighted_value,5,14.249978065490723,0.041761119791710696
20,6,weighted_value,6,13.731636047363281,0.03877825943628071
20,6,weighted_value,7,13.689152717590332,0.038538684028731146
20,6,weighted_value,8,12.99234676361084,0.03471514234116144
20,7,key,1,935.8384399414062,0.15164777661519183
20,7,key,2,662.1025390625,0.07590751846076021
20,7,key,3,628.0355834960938,0.06829718266691641
20,7,key,4,583.3099365234375,0.058915970542398735
20,7,key,5,543.0894775390625,0.05107131776591508
20,7,key,6,482.09027099609375,0.040243062342893425
20,7,key,7,451.9294738769531,0.0353651593449557
20,7,key,8,437.61663818359375,0.033160566270435676
20,7,value,1,909.9302978515625,0.051914526039379655
20,7,value,2,799.8723754882812,0.04011566888075085
20,7,value,3,753.4605712890625,0.035595385657635446
20,7,value,4,713.5150756835938,0.03192118086226583
20,7,value,5,637.9026489257812,0.025514170460888566
20,7,value,6,613.7646484375,0.023619809048143127
20,7,value,7,592.337646484375,0.021999424121490477
20,7,value,8,589.6202392578125,0.02179803807780861
20,7,weighted_value,1,32.93165588378906,0.2782654204739084
20,7,weighted_value,2,24.74484634399414,0.15710920323362607
20,7,weighted_value,3,15.696737289428711,0.06321947469134681
20,7,weighted_value,4,13.539814949035645,0.04703894373639554
20,7,weighted_value,5,12.316176414489746,0.03892099241661604
20,7,weighted_value,6,10.823512077331543,0.030058583835153134
20,7,weighted_value,7,9.862162590026855,0.02495608290542387
20,7,weighted_value,8,9.444839477539062,0.022888707314662617
20,8,key,1,808.1270751953125,0.12510228030024237
20,8,key,2,663.7267456054688,0.08438874877811266
20,8,key,3,573.0541381835938,0.06290674544578688
20,8,key,4,513.78662109375,0.050567501174013374
20,8,key,5,462.583251953125,0.04099073642025923
20,8,key,6,427.056884765625,0.03493633685329931
20,8,key,7,386.5978088378906,0.028630220140009297
20,8,key,8,378.6787414550781,0.027469310666748636
20,8,value,1,1088.0767822265625,0.08648327018537155
20,8,value,2,831.3150634765625,0.05048290251201204
20,8,value,3,739.4375610351562,0.039940733083279084
20,8,value,4,662.8417358398438,0.03209465477699098
20,8,value,5,599.0584106445312,0.02621509021152459
20,8,value,6,572.4677124023438,0.023939496445714234
20,8,value,7,556.6793823242188,0.022637230345319424
20,8,value,8,534.6575317382812,0.020881629935018808
20,8,weighted_value,1,26.687650680541992,0.3277845159744485
20,8,weighted_value,2,20.197803497314453,0.18774830756604716
20,8,weighted_value,3,13.510391235351562,0.08400470219835457
20,8,weighted_value,4,11.136515617370605,0.05707769235694514
20,8,weighted_value,5,10.763890266418457,0.05332198013628828
20,8,weighted_value,6,9.590433120727539,0.042329602253374364
20,8,weighted_value,7,8.485305786132812,0.03313620289650188
20,8,weighted_value,8,8.213347434997559,0.03104617736835826
20,9,key,1,732.2854614257812,0.1076275281337177
20,9,key,2,664.2418823242188,0.08855540090194143
20,9,key,3,516.7061157226562,0.053585803355940646
20,9,key,4,484.586669921875,0.04713087134057877
20,9,key,5,467.81707763671875,0.043925294869418964
20,9,key,6,433.5877990722656,0.0377325927320241
20,9,key,7,385.161865234375,0.029774817257435613
20,9,key,8,381.59979248046875,0.02922663406538609
20,9,value,1,953.0556640625,0.0699920275914584
20,9,value,2,808.13525390625,0.050324578575792575
20,9,value,3,706.3809814453125,0.03844944159478094
20,9,value,4,623.172119140625,0.02992458047664197
20,9,value,5,572.5872802734375,0.02526361146470328
20,9,value,6,555.044189453125,0.023739259199192668
20,9,value,7,527.3156127929688,0.021426601945105227
20,9,value,8,520.0087890625,0.020836914482633792
20,9,weighted_value,1,28.121131896972656,0.32140508244996285
20,9,weighted_value,2,21.009143829345703,0.17939232306396247
20,9,weighted_value,3,11.455140113830566,0.05333201057997426
20,9,weighted_value,4,10.731559753417969,0.04680721928951866
20,9,weighted_value,5,8.705915451049805,0.0308046327504276
20,9,weighted_value,6,7.815566539764404,0.02482607568972645
20,9,weighted_value,7,7.2324724197387695,0.021259875537375104
20,9,weighted_value,8,6.854735851287842,0.01909715147905398
20,10,key,1,945.611572265625,0.14977599219089374
20,10,key,2,740.2168579101562,0.09177715517037577
20,10,key,3,681.6561889648438,0.07783006851349733
20,10,key,4,519.7243041992188,0.04524417790574569
20,10,key,5,481.95343017578125,0.03890691531000054
20,10,key,6,466.682861328125,0.03648046389947779
20,10,key,7,432.5326232910156,0.031336781314928744
20,10,key,8,411.4030456542969,0.028349907970693988
20,10,value,1,936.9603271484375,0.05142205815596103
20,10,value,2,771.3463745117188,0.03485025303346728
20,10,value,3,653.8275756835938,0.025039953450089403
20,10,value,4,604.0637817382812,0.021373352329051742
20,10,value,5,567.8807983398438,0.018889541602455474
20,10,value,6,561.6653442382812,0.01847831245345142
20,10,value,7,546.1941528320312,0.01747435456916384
20,10,value,8,539.0357055664062,0.01701931662283787
20,10,weighted_value,1,18.06032943725586,0.23308822334306112
20,10,weighted_value,2,15.957324028015137,0.18196552858766393
20,10,weighted_value,3,11.118673324584961,0.08834356823385417
20,10,weighted_value,4,8.937859535217285,0.05708684555406436
20,10,weighted_value,5,7.786606311798096,0.04332767953897362
20,10,weighted_value,6,6.875368595123291,0.03378010286715148
20,10,weighted_value,7,6.122984409332275,0.026791393481015186
20,10,weighted_value,8,5.419676780700684,0.02099016097461932
20,11,key,1,890.5811767578125,0.13625698894475907
20,11,key,2,776.5152587890625,0.1035885496470066
20,11,key,3,655.3900146484375,0.07379236080435665
20,11,key,4,512.7103881835938,0.045160214698216114
20,11,key,5,475.878173828125,0.03890481341351564
20,11,key,6,457.24627685546875,0.03591799783661166
20,11,key,7,437.342041015625,0.03285899066192075
20,11,key,8,414.76409912109375,0.029553851044157108
20,11,value,1,944.2136840820312,0.0507821229101796
20,11,value,2,844.170654296875,0.040591095595349395
20,11,value,3,652.8402099609375,0.024276387634353976
20,11,value,4,604.1636352539062,0.0207911941924465
20,11,value,5,596.4593505859375,0.020264317184786468
20,11,value,6,583.7674560546875,0.01941109487836762
20,11,value,7,576.6625366210938,0.018941472942288675
20,11,value,8,574.44873046875,0.01879631955772801
20,11,weighted_value,1,23.917572021484375,0.39833050108685314
20,11,weighted_value,2,16.886577606201172,0.19856041064450206
20,11,weighted_value,3,11.29783821105957,0.08887918922220242
20,11,weighted_value,4,8.547500610351562,0.050873036767558645
20,11,weighted_value,5,7.0788445472717285,0.03489266431279303
20,11,weighted_value,6,6.073166847229004,0.025682648445082445
20,11,weighted_value,7,5.577173709869385,0.02165896626156954
20,11,weighted_value,8,5.19307279586792,0.018778383444088366
20,12,key,1,937.6932983398438,0.16121918562831106
20,12,key,2,647.686279296875,0.07691738178822687
20,12,key,3,607.5238037109375,0.06767397656424537
20,12,key,4,493.223876953125,0.04460497332888598
20,12,key,5,451.55682373046875,0.03738693972851205
20,12,key,6,443.49072265625,0.03606319310643143
20,12,key,7,403.7110900878906,0.029883843845597193
20,12,key,8,400.2594299316406,0.029375024924808354
20,12,value,1,832.6876220703125,0.06358055733059556
20,12,value,2,778.7435302734375,0.05560950328748855
20,12,value,3,594.2847290039062,0.03238539913248565
20,12,value,4,566.1097412109375,0.02938741382734326
20,12,value,5,528.87646484375,0.025648891188580283
20,12,value,6,494.47747802734375,0.022420905274011867
20,12,value,7,491.5006103515625,0.0221517599080854
20,12,value,8,480.77777099609375,0.021195754076090527
20,12,weighted_value,1,18.447546005249023,0.21864157410676655
20,12,weighted_value,2,15.181695938110352,0.14807990233931898
20,12,weighted_value,3,11.983854293823242,0.09226746340042673
20,12,weighted_value,4,9.99262523651123,0.064152670724748
20,12,weighted_value,5,9.254507064819336,0.0550252625988295
20,12,weighted_value,6,8.172577857971191,0.04291149789960507
20,12,weighted_value,7,7.380181789398193,0.034993683563173394
20,12,weighted_value,8,6.571791172027588,0.02774744827939367
20,13,key,1,962.5377197265625,0.168223814116962
20,13,key,2,681.9337768554688,0.08443769403672724
20,13,key,3,604.31640625,0.06631025988274633
20,13,key,4,511.5013427734375,0.04750567755326173
20,13,key,5,455.5699462890625,0.037684442321577784
20,13,key,6,434.2936096191406,0.03424670859484835
20,13,key,7,414.8735656738281,0.03125240820560854
20,13,key,8,401.1446228027344,0.02921823046726216
20,13,value,1,839.2982177734375,0.06326231941805369
20,13,value,2,826.1913452148438,0.06130187966228015
20,13,value,3,634.99609375,0.03621217547642947
20,13,value,4,604.7652587890625,0.03284627907298939
20,13,value,5,577.2313842773438,0.029923499383897205
20,13,value,6,535.602783203125,0.025763102361212303
20,13,value,7,500.6542053222656,0.02251066089386007
20,13,value,8,479.5619812011719,0.02065389668489996
20,13,weighted_value,1,33.57797622680664,0.37570718868176295
20,13,weighted_value,2,19.04844856262207,0.12090929510037614
20,13,weighted_value,3,17.41886329650879,0.10110673634200962
20,13,weighted_value,4,15.237125396728516,0.07736536050138468
20,13,weighted_value,5,12.832657814025879,0.054874894454461094
20,13,weighted_value,6,11.430485725402832,0.0435381369889895
20,13,weighted_value,7,10.371267318725586,0.03584298139942272
20,13,weighted_value,8,8.707551956176758,0.025265774704128188
20,14,key,1,1088.05224609375,0.1705632505871963
20,14,key,2,802.629150390625,0.09281449838821067
20,14,key,3,718.1769409179688,0.07431027664338019
20,14,key,4,637.036865234375,0.05846757693667874
20,14,key,5,578.0119018554688,0.048134839352544756
20,14,key,6,523.83203125,0.03953393708506669
20,14,key,7,493.5391845703125,0.035093706771473235
20,14,key,8,475.51470947265625,0.03257720916404519
20,14,value,1,1004.4510498046875,0.05545060713241997
20,14,value,2,879.1123046875,0.042475399198490825
20,14,value,3,807.36572265625,0.035825261235456485
20,14,value,4,705.3262329101562,0.027341908461452027
20,14,value,5,690.4342651367188,0.02619952543329187
20,14,value,6,647.6866455078125,0.02305571721151679
20,14,value,7,613.4974975585938,0.020685896280908507
20,14,value,8,597.48095703125,0.01961990442933383
20,14,weighted_value,1,50.10597610473633,0.37742844148527516
20,14,weighted_value,2,26.319807052612305,0.10414081502383309
20,14,weighted_value,3,22.41309356689453,0.07551951256089255
20,14,weighted_value,4,21.778200149536133,0.07130164333897505
20,14,weighted_value,5,17.372493743896484,0.04537116154301762
20,14,weighted_value,6,16.2409610748291,0.03965327124347296
20,14,weighted_value,7,14.86074161529541,0.0331998816930408
20,14,weighted_value,8,12.07471752166748,0.021918434351532148
20,15,key,1,1101.594482421875,0.1749670512115328
20,15,key,2,791.034423828125,0.09022014799780059
20,15,key,3,718.484130859375,0.07442984750771794
20,15,key,4,638.4354248046875,0.05876878632525509
20,15,key,5,573.1015625,0.047356102684512444
20,15,key,6,517.2409057617188,0.03857433924994254
20,15,key,7,494.6191101074219,0.03527398712585998
20,15,key,8,475.7937927246094,0.032640012191396096
20,15,value,1,1012.1246948242188,0.0566017522223072
20,15,value,2,864.1782836914062,0.041263734482469235
20,15,value,3,808.1365356445312,0.03608538276398449
20,15,value,4,698.8289794921875,0.026983833334443503
20,15,value,5,684.7139892578125,0.02590479948992756
20,15,value,6,644.7337036132812,0.022967968322295754
20,15,value,7,625.7237548828125,0.021633516478806427
20,15,value,8,608.9812622070312,0.02049130856811589
20,15,weighted_value,1,31.617801666259766,0.33111231139072056
20,15,weighted_value,2,21.281923294067383,0.15001467114925016
20,15,weighted_value,3,16.734373092651367,0.09275362290509438
20,15,weighted_value,4,14.777860641479492,0.07233277398033043
20,15,weighted_value,5,11.915494918823242,0.04702579635548769
20,15,weighted_value,6,10.715140342712402,0.03802837032677126
20,15,weighted_value,7,8.898892402648926,0.026229130786381897
20,15,weighted_value,8,8.277164459228516,0.022692124404069747
21,0,key,1,899.612060546875,0.16354736294505712
21,0,key,2,723.2288818359375,0.10570232256155453
21,0,key,3,635.9692993164062,0.08173448110722113
21,0,key,4,571.5877075195312,0.06602353423310107
21,0,key,5,529.0164184570312,0.0565550394311533
21,0,key,6,511.85772705078125,0.05294580250111744
21,0,key,7,421.29156494140625,0.035867287609851445
21,0,key,8,408.99871826171875,0.03380468564032572
21,0,value,1,1646.4119873046875,0.05113481762717867
21,0,value,2,1542.0926513671875,0.04486013824708738
21,0,value,3,1378.3255615234375,0.03583796105370486
21,0,value,4,1241.7034912109375,0.029085429197759628
21,0,value,5,1217.0623779296875,0.027942505668366716
21,0,value,6,1156.1591796875,0.025215926849088917
21,0,value,7,1136.8819580078125,0.024382061436875213
21,0,value,8,1076.4036865234375,0.02185697348450129
21,0,weighted_value,1,26.94695281982422,0.32931393246621843
21,0,weighted_value,2,12.539180755615234,0.07130649782649576
21,0,weighted_value,3,10.852984428405762,0.053418186604569116
21,0,weighted_value,4,9.409600257873535,0.040154398897874435
21,0,weighted_value,5,8.5426664352417,0.03309616543413353
21,0,weighted_value,6,7.769236087799072,0.027374577100116426
21,0,weighted_value,7,7.675819396972656,0.026720235197055645
21,0,weighted_value,8,6.7247467041015625,0.020508912989823113
21,1,key,1,912.3062744140625,0.16792651253619179
21,1,key,2,720.9458618164062,0.10486806436231025
21,1,key,3,640.5088500976562,0.08277290834596296
21,1,key,4,571.709716796875,0.06594609628736202
21,1,key,5,534.7177124023438,0.05768821295279442
21,1,key,6,503.8167419433594,0.0512133441441943
21,1,key,7,422.1700439453125,0.03595942781388709
21,1,key,8,410.010986328125,0.03391789825009607
21,1,value,1,1651.698974609375,0.04978670870005444
21,1,value,2,1568.585693359375,0.044902251469939404
21,1,value,3,1404.51904296875,0.036000363203220045
21,1,value,4,1282.803955078125,0.030031166308381246
